y_0,x_0,y_1,x_1,y_2,x_2,y_3,x_3,y_4,x_4,y_5,x_5,y_6,x_6,y_7,x_7,y_8,x_8,y_9,x_9,y_10,x_10,y_11,x_11,y_12,x_12,y_13,x_13,y_14,x_14,y_15,x_15,y_16,x_16,y_17,x_17,y_18,x_18,y_19,x_19,y_20,x_20,y_21,x_21,y_22,x_22,y_23,x_23,y_24,x_24,y_25,x_25,y_26,x_26,y_27,x_27,y_28,x_28,y_29,x_29,y_30,x_30,y_31,x_31,y_32,x_32,y_33,x_33,y_34,x_34,y_35,x_35,y_36,x_36,y_37,x_37,y_38,x_38,y_39,x_39,y_40,x_40,y_41,x_41,y_42,x_42,y_43,x_43,y_44,x_44,y_45,x_45,y_46,x_46,y_47,x_47,y_48,x_48,y_49,x_49,y_50,x_50,y_51,x_51,y_52,x_52,y_53,x_53,y_54,x_54,y_55,x_55,y_56,x_56,y_57,x_57,y_58,x_58,y_59,x_59,y_60,x_60,y_61,x_61,y_62,x_62,y_63,x_63,y_64,x_64,y_65,x_65,y_66,x_66,y_67,x_67,y_68,x_68,y_69,x_69
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,36,30,35,30,34,30,34,29,33,29,32,29,31,29,31,28,30,28,29,28,29,27,28,27,27,27,27,26,27,25,26,25,26,24,26,23,26,22,25,22,24,22,24,21,23,21,22,21,21,21,20,21,19,21,18,21,17,21,16,21,16,20,15,20,14,20,13,20,12,20,11,20,10,20,9,20,8,20,7,20,6,20,5,20,4,20,3,20,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,36,30,35,30,34,30,33,30,33,29,32,29,31,29,30,29,29,29,28,29,28,28,27,28,26,28,25,28,24,28,23,28,23,27,23,26,22,26,21,26,20,26,19,26,18,26,18,25,17,25,17,24,17,23,17,22,17,21,16,21,15,21,14,21,13,21,12,21,11,21,10,21,9,21,8,21,7,21,7,20,6,20,5,20,4,20,3,20,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,36,30,35,30,34,30,33,30,32,30,31,30,30,30,29,30,29,29,28,29,27,29,26,29,25,29,25,28,24,28,23,28,22,28,21,28,20,28,19,28,19,27,18,27,18,26,17,26,16,26,16,25,15,25,14,25,13,25,13,24,12,24,11,24,10,24,10,23,10,22,10,21,9,21,8,21,7,21,7,20,6,20,5,20,4,20,3,20,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,36,30,35,30,34,30,33,30,32,30,31,30,30,30,29,30,28,30,27,30,26,30,25,30,24,30,23,30,22,30,21,30,20,30,20,31,19,31,19,32,18,32,17,32,16,32,16,31,15,31,15,30,15,29,14,29,13,29,12,29,12,28,12,27,12,26,12,25,11,25,11,24,11,23,10,23,9,23,9,22,8,22,8,21,7,21,6,21,5,21,5,20,4,20,3,20,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,36,30,35,30,34,30,33,30,32,30,32,31,32,32,31,32,30,32,29,32,28,32,27,32,26,32,26,33,25,33,24,33,23,33,22,33,22,34,22,35,22,36,21,36,21,37,20,37,19,37,18,37,17,37,17,36,17,35,16,35,15,35,15,34,14,34,13,34,13,33,12,33,11,33,10,33,10,32,9,32,9,31,8,31,8,30,8,29,8,28,8,27,7,27,7,26,7,25,7,24,6,24,5,24,5,23,5,22,5,21,4,21,3,21,2,21,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,36,30,35,30,34,30,33,30,32,30,32,31,32,32,31,32,30,32,29,32,29,33,28,33,27,33,27,34,27,35,26,35,25,35,25,34,25,33,24,33,24,32,24,31,24,30,23,30,22,30,22,29,22,28,22,27,21,27,20,27,19,27,18,27,17,27,17,26,16,26,15,26,15,25,14,25,14,24,13,24,12,24,12,23,12,22,12,21,11,21,10,21,9,21,8,21,7,21,6,21,5,21,4,21,3,21,2,21,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,38,29,37,29,36,29,35,29,35,28,34,28,33,28,33,27,33,26,33,25,32,25,31,25,30,25,30,24,29,24,28,24,27,24,26,24,26,23,26,22,26,21,26,20,25,20,24,20,23,20,22,20,21,20,20,20,19,20,18,20,17,20,16,20,15,20,14,20,13,20,12,20,11,20,10,20,9,20,8,20,7,20,6,20,5,20,4,20,3,20,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,36,30,35,30,34,30,33,30,32,30,31,30,31,29,30,29,29,29,28,29,27,29,26,29,25,29,25,28,24,28,23,28,22,28,21,28,20,28,19,28,19,27,19,26,18,26,18,25,18,24,17,24,17,23,16,23,15,23,15,22,14,22,13,22,12,22,11,22,10,22,9,22,8,22,7,22,6,22,6,21,5,21,4,21,3,21,3,20,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,37,29,36,29,36,28,35,28,34,28,34,27,33,27,32,27,31,27,31,26,31,25,30,25,29,25,28,25,27,25,27,24,26,24,26,23,26,22,25,22,25,21,25,20,24,20,23,20,22,20,21,20,20,20,19,20,18,20,17,20,16,20,15,20,14,20,13,20,12,20,11,20,10,20,9,20,8,20,7,20,6,20,5,20,4,20,3,20,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,37,29,37,28,36,28,35,28,34,28,33,28,32,28,32,27,31,27,30,27,30,26,30,25,30,24,29,24,29,23,29,22,28,22,27,22,26,22,25,22,24,22,24,21,23,21,22,21,21,21,20,21,19,21,18,21,17,21,16,21,15,21,14,21,13,21,13,20,12,20,11,20,10,20,9,20,8,20,7,20,6,20,5,20,4,20,3,20,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,36,30,35,30,34,30,33,30,32,30,31,30,30,30,29,30,28,30,27,30,26,30,25,30,24,30,24,29,23,29,22,29,22,28,21,28,20,28,20,27,19,27,18,27,17,27,16,27,15,27,15,26,14,26,14,25,14,24,14,23,14,22,13,22,12,22,12,21,12,20,11,20,10,20,9,20,8,20,7,20,6,20,5,20,4,20,3,20,2,20,1,20,0,20
39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,39,30,38,30,37,30,36,30,35,30,34,30,33,30,33,29,32,29,32,28,31,28,31,27,31,26,30,26,29,26,28,26,27,26,27,25,26,25,25,25,24,25,24,24,23,24,22,24,21,24,20,24,19,24,19,23,18,23,17,23,16,23,15,23,15,22,14,22,13,22,12,22,11,22,10,22,9,22,8,22,8,21,7,21,6,21,5,21,4,21,4,20,3,20,2,20,1,20,0,20
