deviation_factor,midpoint
1.13,"(22, 23)"
1.13,"(22, 35)"
1.13,"(23, 23)"
1.13,"(23, 35)"
1.13,"(24, 23)"
1.13,"(24, 35)"
1.13,"(25, 23)"
1.13,"(25, 35)"
1.13,"(26, 23)"
1.13,"(26, 35)"
1.13,"(27, 23)"
1.13,"(27, 35)"
1.13,"(28, 23)"
1.13,"(28, 35)"
1.13,"(29, 23)"
1.13,"(29, 35)"
1.13,"(30, 23)"
1.13,"(30, 35)"
1.13,"(31, 23)"
1.13,"(31, 35)"
1.18,"(9, 22)"
1.18,"(9, 36)"
1.18,"(10, 22)"
1.18,"(10, 36)"
1.18,"(11, 22)"
1.18,"(11, 36)"
1.18,"(12, 22)"
1.18,"(12, 36)"
1.18,"(13, 22)"
1.18,"(13, 36)"
1.18,"(14, 22)"
1.18,"(14, 36)"
1.18,"(15, 22)"
1.18,"(15, 36)"
1.18,"(16, 22)"
1.18,"(16, 36)"
1.18,"(17, 22)"
1.18,"(17, 36)"
1.18,"(18, 22)"
1.18,"(18, 36)"
1.18,"(19, 22)"
1.18,"(19, 36)"
1.18,"(20, 22)"
1.18,"(20, 36)"
1.18,"(21, 22)"
1.18,"(21, 36)"
1.18,"(22, 22)"
1.18,"(22, 36)"
1.18,"(23, 22)"
1.18,"(23, 36)"
1.18,"(24, 22)"
1.18,"(24, 36)"
1.18,"(25, 22)"
1.18,"(25, 36)"
1.18,"(26, 22)"
1.18,"(26, 36)"
1.18,"(27, 22)"
1.18,"(27, 36)"
1.18,"(28, 22)"
1.18,"(28, 36)"
1.18,"(29, 22)"
1.18,"(29, 36)"
1.18,"(30, 22)"
1.18,"(30, 36)"
1.18,"(31, 22)"
1.18,"(31, 36)"
1.22,"(9, 21)"
1.22,"(9, 37)"
1.22,"(10, 21)"
1.22,"(10, 37)"
1.22,"(11, 21)"
1.22,"(11, 37)"
1.22,"(12, 21)"
1.22,"(12, 37)"
1.22,"(13, 21)"
1.22,"(13, 37)"
1.22,"(14, 21)"
1.22,"(14, 37)"
1.22,"(15, 21)"
1.22,"(15, 37)"
1.22,"(16, 21)"
1.22,"(16, 37)"
1.22,"(17, 21)"
1.22,"(17, 37)"
1.22,"(18, 21)"
1.22,"(18, 37)"
1.22,"(19, 21)"
1.22,"(19, 37)"
1.22,"(20, 21)"
1.22,"(20, 37)"
1.22,"(21, 21)"
1.22,"(21, 37)"
1.22,"(22, 21)"
1.22,"(22, 37)"
1.22,"(23, 21)"
1.22,"(23, 37)"
1.22,"(24, 21)"
1.22,"(24, 37)"
1.22,"(25, 21)"
1.22,"(25, 37)"
1.22,"(26, 21)"
1.22,"(26, 37)"
1.22,"(27, 21)"
1.22,"(27, 37)"
1.22,"(28, 21)"
1.22,"(28, 37)"
1.22,"(29, 21)"
1.22,"(29, 37)"
1.22,"(30, 21)"
1.22,"(30, 37)"
1.22,"(31, 21)"
1.22,"(31, 37)"
1.27,"(9, 20)"
1.27,"(9, 38)"
1.27,"(10, 20)"
1.27,"(10, 38)"
1.27,"(11, 20)"
1.27,"(11, 38)"
1.27,"(12, 20)"
1.27,"(12, 38)"
1.27,"(13, 20)"
1.27,"(13, 38)"
1.27,"(14, 20)"
1.27,"(14, 38)"
1.27,"(15, 20)"
1.27,"(15, 38)"
1.27,"(16, 20)"
1.27,"(16, 38)"
1.27,"(17, 20)"
1.27,"(17, 38)"
1.27,"(18, 20)"
1.27,"(18, 38)"
1.27,"(19, 20)"
1.27,"(19, 38)"
1.27,"(20, 20)"
1.27,"(20, 38)"
1.27,"(21, 20)"
1.27,"(21, 38)"
1.27,"(22, 20)"
1.27,"(22, 38)"
1.27,"(23, 20)"
1.27,"(23, 38)"
1.27,"(24, 20)"
1.27,"(24, 38)"
1.27,"(25, 20)"
1.27,"(25, 38)"
1.27,"(26, 20)"
1.27,"(26, 38)"
1.27,"(27, 20)"
1.27,"(27, 38)"
1.27,"(28, 20)"
1.27,"(28, 38)"
1.27,"(29, 20)"
1.27,"(29, 38)"
1.27,"(30, 20)"
1.27,"(30, 38)"
1.27,"(31, 20)"
1.27,"(31, 38)"
1.31,"(9, 19)"
1.31,"(9, 39)"
1.31,"(10, 19)"
1.31,"(10, 39)"
1.31,"(11, 19)"
1.31,"(11, 39)"
1.31,"(12, 19)"
1.31,"(12, 39)"
1.31,"(13, 19)"
1.31,"(13, 39)"
1.31,"(14, 19)"
1.31,"(14, 39)"
1.31,"(15, 19)"
1.31,"(15, 39)"
1.31,"(16, 19)"
1.31,"(16, 39)"
1.31,"(17, 19)"
1.31,"(17, 39)"
1.31,"(18, 19)"
1.31,"(18, 39)"
1.31,"(19, 19)"
1.31,"(19, 39)"
1.31,"(20, 19)"
1.31,"(20, 39)"
1.31,"(21, 19)"
1.31,"(21, 39)"
1.31,"(22, 19)"
1.31,"(22, 39)"
1.31,"(23, 19)"
1.31,"(23, 39)"
1.31,"(24, 19)"
1.31,"(24, 39)"
1.31,"(25, 19)"
1.31,"(25, 39)"
1.31,"(26, 19)"
1.31,"(26, 39)"
1.31,"(27, 19)"
1.31,"(27, 39)"
1.31,"(28, 19)"
1.31,"(28, 39)"
1.31,"(29, 19)"
1.31,"(29, 39)"
1.31,"(30, 19)"
1.31,"(30, 39)"
1.31,"(31, 19)"
1.31,"(31, 39)"
1.36,"(9, 18)"
1.36,"(10, 18)"
1.36,"(11, 18)"
1.36,"(12, 18)"
1.36,"(13, 18)"
1.36,"(14, 18)"
1.36,"(15, 18)"
1.36,"(16, 18)"
1.36,"(17, 18)"
1.36,"(18, 18)"
1.36,"(19, 18)"
1.36,"(20, 18)"
1.36,"(21, 18)"
1.36,"(22, 18)"
1.36,"(23, 18)"
1.36,"(24, 18)"
1.36,"(25, 18)"
1.36,"(26, 18)"
1.36,"(27, 18)"
1.36,"(28, 18)"
1.36,"(29, 18)"
1.36,"(30, 18)"
1.36,"(31, 18)"
1.4,"(9, 17)"
1.4,"(10, 17)"
1.4,"(11, 17)"
1.4,"(12, 17)"
1.4,"(13, 17)"
1.4,"(14, 17)"
1.4,"(15, 17)"
1.4,"(16, 17)"
1.4,"(17, 17)"
1.4,"(18, 17)"
1.4,"(19, 17)"
1.4,"(20, 17)"
1.4,"(21, 17)"
1.4,"(22, 17)"
1.4,"(23, 17)"
1.4,"(24, 17)"
1.4,"(25, 17)"
1.4,"(26, 17)"
1.4,"(27, 17)"
1.4,"(28, 17)"
1.4,"(29, 17)"
1.4,"(30, 17)"
1.4,"(31, 17)"
1.44,"(9, 16)"
1.44,"(10, 16)"
1.44,"(11, 16)"
1.44,"(12, 16)"
1.44,"(13, 16)"
1.44,"(14, 16)"
1.44,"(15, 16)"
1.44,"(16, 16)"
1.44,"(17, 16)"
1.44,"(18, 16)"
1.44,"(19, 16)"
1.44,"(20, 16)"
1.44,"(21, 16)"
1.44,"(22, 16)"
1.44,"(23, 16)"
1.44,"(24, 16)"
1.44,"(25, 16)"
1.44,"(26, 16)"
1.44,"(27, 16)"
1.44,"(28, 16)"
1.44,"(29, 16)"
1.44,"(30, 16)"
1.44,"(31, 16)"
1.49,"(9, 15)"
1.49,"(10, 15)"
1.49,"(11, 15)"
1.49,"(12, 15)"
1.49,"(13, 15)"
1.49,"(14, 15)"
1.49,"(15, 15)"
1.49,"(16, 15)"
1.49,"(17, 15)"
1.49,"(18, 15)"
1.49,"(19, 15)"
1.49,"(20, 15)"
1.49,"(21, 15)"
1.49,"(22, 15)"
1.49,"(23, 15)"
1.49,"(24, 15)"
1.49,"(25, 15)"
1.49,"(26, 15)"
1.49,"(27, 15)"
1.49,"(28, 15)"
1.49,"(29, 15)"
1.49,"(30, 15)"
1.49,"(31, 15)"
1.53,"(9, 14)"
1.53,"(10, 14)"
1.53,"(11, 14)"
1.53,"(12, 14)"
1.53,"(13, 14)"
1.53,"(14, 14)"
1.53,"(15, 14)"
1.53,"(16, 14)"
1.53,"(17, 14)"
1.53,"(18, 14)"
1.53,"(19, 14)"
1.53,"(20, 14)"
1.53,"(21, 14)"
1.53,"(22, 14)"
1.53,"(23, 14)"
1.53,"(24, 14)"
1.53,"(25, 14)"
1.53,"(26, 14)"
1.53,"(27, 14)"
1.53,"(28, 14)"
1.53,"(29, 14)"
1.53,"(30, 14)"
1.53,"(31, 14)"
1.58,"(9, 13)"
1.58,"(10, 13)"
1.58,"(11, 13)"
1.58,"(12, 13)"
1.58,"(13, 13)"
1.58,"(14, 13)"
1.58,"(15, 13)"
1.58,"(16, 13)"
1.58,"(17, 13)"
1.58,"(18, 13)"
1.58,"(19, 13)"
1.58,"(20, 13)"
1.58,"(21, 13)"
1.58,"(22, 13)"
1.58,"(23, 13)"
1.58,"(24, 13)"
1.58,"(25, 13)"
1.58,"(26, 13)"
1.58,"(27, 13)"
1.58,"(28, 13)"
1.58,"(29, 13)"
1.58,"(30, 13)"
1.58,"(31, 13)"
1.62,"(9, 12)"
1.62,"(10, 12)"
1.62,"(11, 12)"
1.62,"(12, 12)"
1.62,"(13, 12)"
1.62,"(14, 12)"
1.62,"(15, 12)"
1.62,"(16, 12)"
1.62,"(17, 12)"
1.62,"(18, 12)"
1.62,"(19, 12)"
1.62,"(20, 12)"
1.62,"(21, 12)"
1.62,"(22, 12)"
1.62,"(23, 12)"
1.62,"(24, 12)"
1.62,"(25, 12)"
1.62,"(26, 12)"
1.62,"(27, 12)"
1.62,"(28, 12)"
1.62,"(29, 12)"
1.62,"(30, 12)"
1.62,"(31, 12)"
1.67,"(9, 11)"
1.67,"(10, 11)"
1.67,"(11, 11)"
1.67,"(12, 11)"
1.67,"(13, 11)"
1.67,"(14, 11)"
1.67,"(15, 11)"
1.67,"(16, 11)"
1.67,"(17, 11)"
1.67,"(18, 11)"
1.67,"(19, 11)"
1.67,"(20, 11)"
1.67,"(21, 11)"
1.67,"(22, 11)"
1.67,"(23, 11)"
1.67,"(24, 11)"
1.67,"(25, 11)"
1.67,"(26, 11)"
1.67,"(27, 11)"
1.67,"(28, 11)"
1.67,"(29, 11)"
1.67,"(30, 11)"
1.67,"(31, 11)"
