deviation_factor,midpoint
1.15,"(12, 17)"
1.15,"(12, 25)"
1.15,"(13, 17)"
1.15,"(13, 25)"
1.15,"(14, 17)"
1.15,"(14, 25)"
1.15,"(15, 17)"
1.15,"(15, 25)"
1.15,"(16, 17)"
1.15,"(16, 25)"
1.15,"(17, 17)"
1.15,"(17, 25)"
1.15,"(18, 17)"
1.15,"(18, 25)"
1.15,"(19, 17)"
1.15,"(19, 25)"
1.15,"(20, 17)"
1.15,"(20, 25)"
1.15,"(21, 17)"
1.15,"(21, 25)"
1.15,"(22, 17)"
1.15,"(22, 25)"
1.15,"(23, 17)"
1.15,"(23, 25)"
1.15,"(24, 17)"
1.15,"(24, 25)"
1.15,"(25, 17)"
1.15,"(25, 25)"
1.15,"(26, 17)"
1.15,"(26, 25)"
1.15,"(27, 17)"
1.15,"(27, 25)"
1.15,"(28, 17)"
1.15,"(28, 25)"
1.15,"(29, 17)"
1.15,"(29, 25)"
1.15,"(30, 17)"
1.15,"(30, 25)"
1.15,"(31, 17)"
1.15,"(31, 25)"
1.2,"(9, 16)"
1.2,"(9, 26)"
1.2,"(10, 16)"
1.2,"(10, 26)"
1.2,"(11, 16)"
1.2,"(11, 26)"
1.2,"(12, 16)"
1.2,"(12, 26)"
1.2,"(13, 16)"
1.2,"(13, 26)"
1.2,"(14, 16)"
1.2,"(14, 26)"
1.2,"(15, 16)"
1.2,"(15, 26)"
1.2,"(16, 16)"
1.2,"(16, 26)"
1.2,"(17, 16)"
1.2,"(17, 26)"
1.2,"(18, 16)"
1.2,"(18, 26)"
1.2,"(19, 16)"
1.2,"(19, 26)"
1.2,"(20, 16)"
1.2,"(20, 26)"
1.2,"(21, 16)"
1.2,"(21, 26)"
1.2,"(22, 16)"
1.2,"(22, 26)"
1.2,"(23, 16)"
1.2,"(23, 26)"
1.2,"(24, 16)"
1.2,"(24, 26)"
1.2,"(25, 16)"
1.2,"(25, 26)"
1.2,"(26, 16)"
1.2,"(26, 26)"
1.2,"(27, 16)"
1.2,"(27, 26)"
1.2,"(28, 16)"
1.2,"(28, 26)"
1.2,"(29, 16)"
1.2,"(29, 26)"
1.2,"(30, 16)"
1.2,"(30, 26)"
1.2,"(31, 16)"
1.2,"(31, 26)"
1.24,"(9, 15)"
1.24,"(9, 27)"
1.24,"(10, 15)"
1.24,"(10, 27)"
1.24,"(11, 15)"
1.24,"(11, 27)"
1.24,"(12, 15)"
1.24,"(12, 27)"
1.24,"(13, 15)"
1.24,"(13, 27)"
1.24,"(14, 15)"
1.24,"(14, 27)"
1.24,"(15, 15)"
1.24,"(15, 27)"
1.24,"(16, 15)"
1.24,"(16, 27)"
1.24,"(17, 15)"
1.24,"(17, 27)"
1.24,"(18, 15)"
1.24,"(18, 27)"
1.24,"(19, 15)"
1.24,"(19, 27)"
1.24,"(20, 15)"
1.24,"(20, 27)"
1.24,"(21, 15)"
1.24,"(21, 27)"
1.24,"(22, 15)"
1.24,"(22, 27)"
1.24,"(23, 15)"
1.24,"(23, 27)"
1.24,"(24, 15)"
1.24,"(24, 27)"
1.24,"(25, 15)"
1.24,"(25, 27)"
1.24,"(26, 15)"
1.24,"(26, 27)"
1.24,"(27, 15)"
1.24,"(27, 27)"
1.24,"(28, 15)"
1.24,"(28, 27)"
1.24,"(29, 15)"
1.24,"(29, 27)"
1.24,"(30, 15)"
1.24,"(30, 27)"
1.24,"(31, 15)"
1.24,"(31, 27)"
1.29,"(9, 14)"
1.29,"(9, 28)"
1.29,"(10, 14)"
1.29,"(10, 28)"
1.29,"(11, 14)"
1.29,"(11, 28)"
1.29,"(12, 14)"
1.29,"(12, 28)"
1.29,"(13, 14)"
1.29,"(13, 28)"
1.29,"(14, 14)"
1.29,"(14, 28)"
1.29,"(15, 14)"
1.29,"(15, 28)"
1.29,"(16, 14)"
1.29,"(16, 28)"
1.29,"(17, 14)"
1.29,"(17, 28)"
1.29,"(18, 14)"
1.29,"(18, 28)"
1.29,"(19, 14)"
1.29,"(19, 28)"
1.29,"(20, 14)"
1.29,"(20, 28)"
1.29,"(21, 14)"
1.29,"(21, 28)"
1.29,"(22, 14)"
1.29,"(22, 28)"
1.29,"(23, 14)"
1.29,"(23, 28)"
1.29,"(24, 14)"
1.29,"(24, 28)"
1.29,"(25, 14)"
1.29,"(25, 28)"
1.29,"(26, 14)"
1.29,"(26, 28)"
1.29,"(27, 14)"
1.29,"(27, 28)"
1.29,"(28, 14)"
1.29,"(28, 28)"
1.29,"(29, 14)"
1.29,"(29, 28)"
1.29,"(30, 14)"
1.29,"(30, 28)"
1.29,"(31, 14)"
1.29,"(31, 28)"
1.34,"(9, 13)"
1.34,"(9, 29)"
1.34,"(10, 13)"
1.34,"(10, 29)"
1.34,"(11, 13)"
1.34,"(11, 29)"
1.34,"(12, 13)"
1.34,"(12, 29)"
1.34,"(13, 13)"
1.34,"(13, 29)"
1.34,"(14, 13)"
1.34,"(14, 29)"
1.34,"(15, 13)"
1.34,"(15, 29)"
1.34,"(16, 13)"
1.34,"(16, 29)"
1.34,"(17, 13)"
1.34,"(17, 29)"
1.34,"(18, 13)"
1.34,"(18, 29)"
1.34,"(19, 13)"
1.34,"(19, 29)"
1.34,"(20, 13)"
1.34,"(20, 29)"
1.34,"(21, 13)"
1.34,"(21, 29)"
1.34,"(22, 13)"
1.34,"(22, 29)"
1.34,"(23, 13)"
1.34,"(23, 29)"
1.34,"(24, 13)"
1.34,"(24, 29)"
1.34,"(25, 13)"
1.34,"(25, 29)"
1.34,"(26, 13)"
1.34,"(26, 29)"
1.34,"(27, 13)"
1.34,"(27, 29)"
1.34,"(28, 13)"
1.34,"(28, 29)"
1.34,"(29, 13)"
1.34,"(29, 29)"
1.34,"(30, 13)"
1.34,"(30, 29)"
1.34,"(31, 13)"
1.34,"(31, 29)"
1.39,"(9, 12)"
1.39,"(9, 30)"
1.39,"(10, 12)"
1.39,"(10, 30)"
1.39,"(11, 12)"
1.39,"(11, 30)"
1.39,"(12, 12)"
1.39,"(12, 30)"
1.39,"(13, 12)"
1.39,"(13, 30)"
1.39,"(14, 12)"
1.39,"(14, 30)"
1.39,"(15, 12)"
1.39,"(15, 30)"
1.39,"(16, 12)"
1.39,"(16, 30)"
1.39,"(17, 12)"
1.39,"(17, 30)"
1.39,"(18, 12)"
1.39,"(18, 30)"
1.39,"(19, 12)"
1.39,"(19, 30)"
1.39,"(20, 12)"
1.39,"(20, 30)"
1.39,"(21, 12)"
1.39,"(21, 30)"
1.39,"(22, 12)"
1.39,"(22, 30)"
1.39,"(23, 12)"
1.39,"(23, 30)"
1.39,"(24, 12)"
1.39,"(24, 30)"
1.39,"(25, 12)"
1.39,"(25, 30)"
1.39,"(26, 12)"
1.39,"(26, 30)"
1.39,"(27, 12)"
1.39,"(27, 30)"
1.39,"(28, 12)"
1.39,"(28, 30)"
1.39,"(29, 12)"
1.39,"(29, 30)"
1.39,"(30, 12)"
1.39,"(30, 30)"
1.39,"(31, 12)"
1.39,"(31, 30)"
1.44,"(9, 11)"
1.44,"(9, 31)"
1.44,"(10, 11)"
1.44,"(10, 31)"
1.44,"(11, 11)"
1.44,"(11, 31)"
1.44,"(12, 11)"
1.44,"(12, 31)"
1.44,"(13, 11)"
1.44,"(13, 31)"
1.44,"(14, 11)"
1.44,"(14, 31)"
1.44,"(15, 11)"
1.44,"(15, 31)"
1.44,"(16, 11)"
1.44,"(16, 31)"
1.44,"(17, 11)"
1.44,"(17, 31)"
1.44,"(18, 11)"
1.44,"(18, 31)"
1.44,"(19, 11)"
1.44,"(19, 31)"
1.44,"(20, 11)"
1.44,"(20, 31)"
1.44,"(21, 11)"
1.44,"(21, 31)"
1.44,"(22, 11)"
1.44,"(22, 31)"
1.44,"(23, 11)"
1.44,"(23, 31)"
1.44,"(24, 11)"
1.44,"(24, 31)"
1.44,"(25, 11)"
1.44,"(25, 31)"
1.44,"(26, 11)"
1.44,"(26, 31)"
1.44,"(27, 11)"
1.44,"(27, 31)"
1.44,"(28, 11)"
1.44,"(28, 31)"
1.44,"(29, 11)"
1.44,"(29, 31)"
1.44,"(30, 11)"
1.44,"(30, 31)"
1.44,"(31, 11)"
1.44,"(31, 31)"
1.49,"(9, 10)"
1.49,"(9, 32)"
1.49,"(10, 10)"
1.49,"(10, 32)"
1.49,"(11, 10)"
1.49,"(11, 32)"
1.49,"(12, 10)"
1.49,"(12, 32)"
1.49,"(13, 10)"
1.49,"(13, 32)"
1.49,"(14, 10)"
1.49,"(14, 32)"
1.49,"(15, 10)"
1.49,"(15, 32)"
1.49,"(16, 10)"
1.49,"(16, 32)"
1.49,"(17, 10)"
1.49,"(17, 32)"
1.49,"(18, 10)"
1.49,"(18, 32)"
1.49,"(19, 10)"
1.49,"(19, 32)"
1.49,"(20, 10)"
1.49,"(20, 32)"
1.49,"(21, 10)"
1.49,"(21, 32)"
1.49,"(22, 10)"
1.49,"(22, 32)"
1.49,"(23, 10)"
1.49,"(23, 32)"
1.49,"(24, 10)"
1.49,"(24, 32)"
1.49,"(25, 10)"
1.49,"(25, 32)"
1.49,"(26, 10)"
1.49,"(26, 32)"
1.49,"(27, 10)"
1.49,"(27, 32)"
1.49,"(28, 10)"
1.49,"(28, 32)"
1.49,"(29, 10)"
1.49,"(29, 32)"
1.49,"(30, 10)"
1.49,"(30, 32)"
1.49,"(31, 10)"
1.49,"(31, 32)"
1.54,"(9, 9)"
1.54,"(9, 33)"
1.54,"(10, 9)"
1.54,"(10, 33)"
1.54,"(11, 9)"
1.54,"(11, 33)"
1.54,"(12, 9)"
1.54,"(12, 33)"
1.54,"(13, 9)"
1.54,"(13, 33)"
1.54,"(14, 9)"
1.54,"(14, 33)"
1.54,"(15, 9)"
1.54,"(15, 33)"
1.54,"(16, 9)"
1.54,"(16, 33)"
1.54,"(17, 9)"
1.54,"(17, 33)"
1.54,"(18, 9)"
1.54,"(18, 33)"
1.54,"(19, 9)"
1.54,"(19, 33)"
1.54,"(20, 9)"
1.54,"(20, 33)"
1.54,"(21, 9)"
1.54,"(21, 33)"
1.54,"(22, 9)"
1.54,"(22, 33)"
1.54,"(23, 9)"
1.54,"(23, 33)"
1.54,"(24, 9)"
1.54,"(24, 33)"
1.54,"(25, 9)"
1.54,"(25, 33)"
1.54,"(26, 9)"
1.54,"(26, 33)"
1.54,"(27, 9)"
1.54,"(27, 33)"
1.54,"(28, 9)"
1.54,"(28, 33)"
1.54,"(29, 9)"
1.54,"(29, 33)"
1.54,"(30, 9)"
1.54,"(30, 33)"
1.54,"(31, 9)"
1.54,"(31, 33)"
1.59,"(9, 8)"
1.59,"(9, 34)"
1.59,"(10, 8)"
1.59,"(10, 34)"
1.59,"(11, 8)"
1.59,"(11, 34)"
1.59,"(12, 8)"
1.59,"(12, 34)"
1.59,"(13, 8)"
1.59,"(13, 34)"
1.59,"(14, 8)"
1.59,"(14, 34)"
1.59,"(15, 8)"
1.59,"(15, 34)"
1.59,"(16, 8)"
1.59,"(16, 34)"
1.59,"(17, 8)"
1.59,"(17, 34)"
1.59,"(18, 8)"
1.59,"(18, 34)"
1.59,"(19, 8)"
1.59,"(19, 34)"
1.59,"(20, 8)"
1.59,"(20, 34)"
1.59,"(21, 8)"
1.59,"(21, 34)"
1.59,"(22, 8)"
1.59,"(22, 34)"
1.59,"(23, 8)"
1.59,"(23, 34)"
1.59,"(24, 8)"
1.59,"(24, 34)"
1.59,"(25, 8)"
1.59,"(25, 34)"
1.59,"(26, 8)"
1.59,"(26, 34)"
1.59,"(27, 8)"
1.59,"(27, 34)"
1.59,"(28, 8)"
1.59,"(28, 34)"
1.59,"(29, 8)"
1.59,"(29, 34)"
1.59,"(30, 8)"
1.59,"(30, 34)"
1.59,"(31, 8)"
1.59,"(31, 34)"
1.63,"(9, 7)"
1.63,"(9, 35)"
1.63,"(10, 7)"
1.63,"(10, 35)"
1.63,"(11, 7)"
1.63,"(11, 35)"
1.63,"(12, 7)"
1.63,"(12, 35)"
1.63,"(13, 7)"
1.63,"(13, 35)"
1.63,"(14, 7)"
1.63,"(14, 35)"
1.63,"(15, 7)"
1.63,"(15, 35)"
1.63,"(16, 7)"
1.63,"(16, 35)"
1.63,"(17, 7)"
1.63,"(17, 35)"
1.63,"(18, 7)"
1.63,"(18, 35)"
1.63,"(19, 7)"
1.63,"(19, 35)"
1.63,"(20, 7)"
1.63,"(20, 35)"
1.63,"(21, 7)"
1.63,"(21, 35)"
1.63,"(22, 7)"
1.63,"(22, 35)"
1.63,"(23, 7)"
1.63,"(23, 35)"
1.63,"(24, 7)"
1.63,"(24, 35)"
1.63,"(25, 7)"
1.63,"(25, 35)"
1.63,"(26, 7)"
1.63,"(26, 35)"
1.63,"(27, 7)"
1.63,"(27, 35)"
1.63,"(28, 7)"
1.63,"(28, 35)"
1.63,"(29, 7)"
1.63,"(29, 35)"
1.63,"(30, 7)"
1.63,"(30, 35)"
1.63,"(31, 7)"
1.63,"(31, 35)"
1.68,"(9, 6)"
1.68,"(9, 36)"
1.68,"(10, 6)"
1.68,"(10, 36)"
1.68,"(11, 6)"
1.68,"(11, 36)"
1.68,"(12, 6)"
1.68,"(12, 36)"
1.68,"(13, 6)"
1.68,"(13, 36)"
1.68,"(14, 6)"
1.68,"(14, 36)"
1.68,"(15, 6)"
1.68,"(15, 36)"
1.68,"(16, 6)"
1.68,"(16, 36)"
1.68,"(17, 6)"
1.68,"(17, 36)"
1.68,"(18, 6)"
1.68,"(18, 36)"
1.68,"(19, 6)"
1.68,"(19, 36)"
1.68,"(20, 6)"
1.68,"(20, 36)"
1.68,"(21, 6)"
1.68,"(21, 36)"
1.68,"(22, 6)"
1.68,"(22, 36)"
1.68,"(23, 6)"
1.68,"(23, 36)"
1.68,"(24, 6)"
1.68,"(24, 36)"
1.68,"(25, 6)"
1.68,"(25, 36)"
1.68,"(26, 6)"
1.68,"(26, 36)"
1.68,"(27, 6)"
1.68,"(27, 36)"
1.68,"(28, 6)"
1.68,"(28, 36)"
1.68,"(29, 6)"
1.68,"(29, 36)"
1.68,"(30, 6)"
1.68,"(30, 36)"
1.68,"(31, 6)"
1.68,"(31, 36)"
