deviation_factor,midpoint
1.44,"(16, 23)"
1.44,"(17, 23)"
1.44,"(18, 23)"
1.44,"(19, 23)"
1.44,"(20, 23)"
1.44,"(21, 23)"
1.44,"(22, 23)"
1.44,"(23, 23)"
1.44,"(24, 23)"
1.44,"(25, 23)"
1.44,"(26, 23)"
1.44,"(27, 23)"
1.44,"(28, 23)"
1.44,"(29, 23)"
1.44,"(30, 23)"
1.44,"(31, 23)"
1.49,"(9, 22)"
1.49,"(10, 22)"
1.49,"(11, 22)"
1.49,"(12, 22)"
1.49,"(13, 22)"
1.49,"(14, 22)"
1.49,"(15, 22)"
1.49,"(16, 22)"
1.49,"(17, 22)"
1.49,"(18, 22)"
1.49,"(19, 22)"
1.49,"(20, 22)"
1.49,"(21, 22)"
1.49,"(22, 22)"
1.49,"(23, 22)"
1.49,"(24, 22)"
1.49,"(25, 22)"
1.49,"(26, 22)"
1.49,"(27, 22)"
1.49,"(28, 22)"
1.49,"(29, 22)"
1.49,"(30, 22)"
1.49,"(31, 22)"
1.54,"(9, 21)"
1.54,"(10, 21)"
1.54,"(11, 21)"
1.54,"(12, 21)"
1.54,"(13, 21)"
1.54,"(14, 21)"
1.54,"(15, 21)"
1.54,"(16, 21)"
1.54,"(17, 21)"
1.54,"(18, 21)"
1.54,"(19, 21)"
1.54,"(20, 21)"
1.54,"(21, 21)"
1.54,"(22, 21)"
1.54,"(23, 21)"
1.54,"(24, 21)"
1.54,"(25, 21)"
1.54,"(26, 21)"
1.54,"(27, 21)"
1.54,"(28, 21)"
1.54,"(29, 21)"
1.54,"(30, 21)"
1.54,"(31, 21)"
1.59,"(9, 20)"
1.59,"(10, 20)"
1.59,"(11, 20)"
1.59,"(12, 20)"
1.59,"(13, 20)"
1.59,"(14, 20)"
1.59,"(15, 20)"
1.59,"(16, 20)"
1.59,"(17, 20)"
1.59,"(18, 20)"
1.59,"(19, 20)"
1.59,"(20, 20)"
1.59,"(21, 20)"
1.59,"(22, 20)"
1.59,"(23, 20)"
1.59,"(24, 20)"
1.59,"(25, 20)"
1.59,"(26, 20)"
1.59,"(27, 20)"
1.59,"(28, 20)"
1.59,"(29, 20)"
1.59,"(30, 20)"
1.59,"(31, 20)"
1.63,"(9, 19)"
1.63,"(10, 19)"
1.63,"(11, 19)"
1.63,"(12, 19)"
1.63,"(13, 19)"
1.63,"(14, 19)"
1.63,"(15, 19)"
1.63,"(16, 19)"
1.63,"(17, 19)"
1.63,"(18, 19)"
1.63,"(19, 19)"
1.63,"(20, 19)"
1.63,"(21, 19)"
1.63,"(22, 19)"
1.63,"(23, 19)"
1.63,"(24, 19)"
1.63,"(25, 19)"
1.63,"(26, 19)"
1.63,"(27, 19)"
1.63,"(28, 19)"
1.63,"(29, 19)"
1.63,"(30, 19)"
1.63,"(31, 19)"
1.68,"(9, 18)"
1.68,"(10, 18)"
1.68,"(11, 18)"
1.68,"(12, 18)"
1.68,"(13, 18)"
1.68,"(14, 18)"
1.68,"(15, 18)"
1.68,"(16, 18)"
1.68,"(17, 18)"
1.68,"(18, 18)"
1.68,"(19, 18)"
1.68,"(20, 18)"
1.68,"(21, 18)"
1.68,"(22, 18)"
1.68,"(23, 18)"
1.68,"(24, 18)"
1.68,"(25, 18)"
1.68,"(26, 18)"
1.68,"(27, 18)"
1.68,"(28, 18)"
1.68,"(29, 18)"
1.68,"(30, 18)"
1.68,"(31, 18)"
