deviation_factor,midpoint
1.4,"(16, 23)"
1.4,"(17, 23)"
1.4,"(18, 23)"
1.4,"(19, 23)"
1.4,"(20, 23)"
1.4,"(21, 23)"
1.4,"(22, 23)"
1.4,"(23, 23)"
1.4,"(24, 23)"
1.4,"(25, 23)"
1.4,"(26, 23)"
1.4,"(27, 23)"
1.4,"(28, 23)"
1.4,"(29, 23)"
1.4,"(30, 23)"
1.4,"(31, 23)"
1.44,"(9, 22)"
1.44,"(10, 22)"
1.44,"(11, 22)"
1.44,"(12, 22)"
1.44,"(13, 22)"
1.44,"(14, 22)"
1.44,"(15, 22)"
1.44,"(16, 22)"
1.44,"(17, 22)"
1.44,"(18, 22)"
1.44,"(19, 22)"
1.44,"(20, 22)"
1.44,"(21, 22)"
1.44,"(22, 22)"
1.44,"(23, 22)"
1.44,"(24, 22)"
1.44,"(25, 22)"
1.44,"(26, 22)"
1.44,"(27, 22)"
1.44,"(28, 22)"
1.44,"(29, 22)"
1.44,"(30, 22)"
1.44,"(31, 22)"
1.49,"(9, 21)"
1.49,"(10, 21)"
1.49,"(11, 21)"
1.49,"(12, 21)"
1.49,"(13, 21)"
1.49,"(14, 21)"
1.49,"(15, 21)"
1.49,"(16, 21)"
1.49,"(17, 21)"
1.49,"(18, 21)"
1.49,"(19, 21)"
1.49,"(20, 21)"
1.49,"(21, 21)"
1.49,"(22, 21)"
1.49,"(23, 21)"
1.49,"(24, 21)"
1.49,"(25, 21)"
1.49,"(26, 21)"
1.49,"(27, 21)"
1.49,"(28, 21)"
1.49,"(29, 21)"
1.49,"(30, 21)"
1.49,"(31, 21)"
1.53,"(9, 20)"
1.53,"(10, 20)"
1.53,"(11, 20)"
1.53,"(12, 20)"
1.53,"(13, 20)"
1.53,"(14, 20)"
1.53,"(15, 20)"
1.53,"(16, 20)"
1.53,"(17, 20)"
1.53,"(18, 20)"
1.53,"(19, 20)"
1.53,"(20, 20)"
1.53,"(21, 20)"
1.53,"(22, 20)"
1.53,"(23, 20)"
1.53,"(24, 20)"
1.53,"(25, 20)"
1.53,"(26, 20)"
1.53,"(27, 20)"
1.53,"(28, 20)"
1.53,"(29, 20)"
1.53,"(30, 20)"
1.53,"(31, 20)"
1.58,"(9, 19)"
1.58,"(10, 19)"
1.58,"(11, 19)"
1.58,"(12, 19)"
1.58,"(13, 19)"
1.58,"(14, 19)"
1.58,"(15, 19)"
1.58,"(16, 19)"
1.58,"(17, 19)"
1.58,"(18, 19)"
1.58,"(19, 19)"
1.58,"(20, 19)"
1.58,"(21, 19)"
1.58,"(22, 19)"
1.58,"(23, 19)"
1.58,"(24, 19)"
1.58,"(25, 19)"
1.58,"(26, 19)"
1.58,"(27, 19)"
1.58,"(28, 19)"
1.58,"(29, 19)"
1.58,"(30, 19)"
1.58,"(31, 19)"
1.62,"(9, 18)"
1.62,"(10, 18)"
1.62,"(11, 18)"
1.62,"(12, 18)"
1.62,"(13, 18)"
1.62,"(14, 18)"
1.62,"(15, 18)"
1.62,"(16, 18)"
1.62,"(17, 18)"
1.62,"(18, 18)"
1.62,"(19, 18)"
1.62,"(20, 18)"
1.62,"(21, 18)"
1.62,"(22, 18)"
1.62,"(23, 18)"
1.62,"(24, 18)"
1.62,"(25, 18)"
1.62,"(26, 18)"
1.62,"(27, 18)"
1.62,"(28, 18)"
1.62,"(29, 18)"
1.62,"(30, 18)"
1.62,"(31, 18)"
1.67,"(9, 17)"
1.67,"(10, 17)"
1.67,"(11, 17)"
1.67,"(12, 17)"
1.67,"(13, 17)"
1.67,"(14, 17)"
1.67,"(15, 17)"
1.67,"(16, 17)"
1.67,"(17, 17)"
1.67,"(18, 17)"
1.67,"(19, 17)"
1.67,"(20, 17)"
1.67,"(21, 17)"
1.67,"(22, 17)"
1.67,"(23, 17)"
1.67,"(24, 17)"
1.67,"(25, 17)"
1.67,"(26, 17)"
1.67,"(27, 17)"
1.67,"(28, 17)"
1.67,"(29, 17)"
1.67,"(30, 17)"
1.67,"(31, 17)"
