deviation_factor,midpoint
1.05,"(29, 31)"
1.05,"(30, 27)"
1.05,"(30, 31)"
1.05,"(31, 27)"
1.05,"(31, 31)"
1.1,"(9, 26)"
1.1,"(9, 32)"
1.1,"(10, 26)"
1.1,"(10, 32)"
1.1,"(11, 26)"
1.1,"(11, 32)"
1.1,"(12, 26)"
1.1,"(12, 32)"
1.1,"(13, 26)"
1.1,"(13, 32)"
1.1,"(14, 26)"
1.1,"(14, 32)"
1.1,"(15, 26)"
1.1,"(15, 32)"
1.1,"(16, 26)"
1.1,"(16, 32)"
1.1,"(17, 26)"
1.1,"(17, 32)"
1.1,"(18, 26)"
1.1,"(18, 32)"
1.1,"(19, 26)"
1.1,"(19, 32)"
1.1,"(20, 26)"
1.1,"(20, 32)"
1.1,"(21, 26)"
1.1,"(21, 32)"
1.1,"(22, 26)"
1.1,"(22, 32)"
1.1,"(23, 26)"
1.1,"(23, 32)"
1.1,"(24, 26)"
1.1,"(24, 32)"
1.1,"(25, 26)"
1.1,"(25, 32)"
1.1,"(26, 26)"
1.1,"(26, 32)"
1.1,"(27, 26)"
1.1,"(27, 32)"
1.1,"(28, 26)"
1.1,"(28, 32)"
1.1,"(29, 26)"
1.1,"(29, 32)"
1.1,"(30, 26)"
1.1,"(30, 32)"
1.1,"(31, 26)"
1.1,"(31, 32)"
1.15,"(9, 25)"
1.15,"(9, 33)"
1.15,"(10, 25)"
1.15,"(10, 33)"
1.15,"(11, 25)"
1.15,"(11, 33)"
1.15,"(12, 25)"
1.15,"(12, 33)"
1.15,"(13, 25)"
1.15,"(13, 33)"
1.15,"(14, 25)"
1.15,"(14, 33)"
1.15,"(15, 25)"
1.15,"(15, 33)"
1.15,"(16, 25)"
1.15,"(16, 33)"
1.15,"(17, 25)"
1.15,"(17, 33)"
1.15,"(18, 25)"
1.15,"(18, 33)"
1.15,"(19, 25)"
1.15,"(19, 33)"
1.15,"(20, 25)"
1.15,"(20, 33)"
1.15,"(21, 25)"
1.15,"(21, 33)"
1.15,"(22, 25)"
1.15,"(22, 33)"
1.15,"(23, 25)"
1.15,"(23, 33)"
1.15,"(24, 25)"
1.15,"(24, 33)"
1.15,"(25, 25)"
1.15,"(25, 33)"
1.15,"(26, 25)"
1.15,"(26, 33)"
1.15,"(27, 25)"
1.15,"(27, 33)"
1.15,"(28, 25)"
1.15,"(28, 33)"
1.15,"(29, 25)"
1.15,"(29, 33)"
1.15,"(30, 25)"
1.15,"(30, 33)"
1.15,"(31, 25)"
1.15,"(31, 33)"
1.2,"(9, 24)"
1.2,"(9, 34)"
1.2,"(10, 24)"
1.2,"(10, 34)"
1.2,"(11, 24)"
1.2,"(11, 34)"
1.2,"(12, 24)"
1.2,"(12, 34)"
1.2,"(13, 24)"
1.2,"(13, 34)"
1.2,"(14, 24)"
1.2,"(14, 34)"
1.2,"(15, 24)"
1.2,"(15, 34)"
1.2,"(16, 24)"
1.2,"(16, 34)"
1.2,"(17, 24)"
1.2,"(17, 34)"
1.2,"(18, 24)"
1.2,"(18, 34)"
1.2,"(19, 24)"
1.2,"(19, 34)"
1.2,"(20, 24)"
1.2,"(20, 34)"
1.2,"(21, 24)"
1.2,"(21, 34)"
1.2,"(22, 24)"
1.2,"(22, 34)"
1.2,"(23, 24)"
1.2,"(23, 34)"
1.2,"(24, 24)"
1.2,"(24, 34)"
1.2,"(25, 24)"
1.2,"(25, 34)"
1.2,"(26, 24)"
1.2,"(26, 34)"
1.2,"(27, 24)"
1.2,"(27, 34)"
1.2,"(28, 24)"
1.2,"(28, 34)"
1.2,"(29, 24)"
1.2,"(29, 34)"
1.2,"(30, 24)"
1.2,"(30, 34)"
1.2,"(31, 24)"
1.2,"(31, 34)"
1.24,"(9, 23)"
1.24,"(9, 35)"
1.24,"(10, 23)"
1.24,"(10, 35)"
1.24,"(11, 23)"
1.24,"(11, 35)"
1.24,"(12, 23)"
1.24,"(12, 35)"
1.24,"(13, 23)"
1.24,"(13, 35)"
1.24,"(14, 23)"
1.24,"(14, 35)"
1.24,"(15, 23)"
1.24,"(15, 35)"
1.24,"(16, 23)"
1.24,"(16, 35)"
1.24,"(17, 23)"
1.24,"(17, 35)"
1.24,"(18, 23)"
1.24,"(18, 35)"
1.24,"(19, 23)"
1.24,"(19, 35)"
1.24,"(20, 23)"
1.24,"(20, 35)"
1.24,"(21, 23)"
1.24,"(21, 35)"
1.24,"(22, 23)"
1.24,"(22, 35)"
1.24,"(23, 23)"
1.24,"(23, 35)"
1.24,"(24, 23)"
1.24,"(24, 35)"
1.24,"(25, 23)"
1.24,"(25, 35)"
1.24,"(26, 23)"
1.24,"(26, 35)"
1.24,"(27, 23)"
1.24,"(27, 35)"
1.24,"(28, 23)"
1.24,"(28, 35)"
1.24,"(29, 23)"
1.24,"(29, 35)"
1.24,"(30, 23)"
1.24,"(30, 35)"
1.24,"(31, 23)"
1.24,"(31, 35)"
1.29,"(9, 22)"
1.29,"(9, 36)"
1.29,"(10, 22)"
1.29,"(10, 36)"
1.29,"(11, 22)"
1.29,"(11, 36)"
1.29,"(12, 22)"
1.29,"(12, 36)"
1.29,"(13, 22)"
1.29,"(13, 36)"
1.29,"(14, 22)"
1.29,"(14, 36)"
1.29,"(15, 22)"
1.29,"(15, 36)"
1.29,"(16, 22)"
1.29,"(16, 36)"
1.29,"(17, 22)"
1.29,"(17, 36)"
1.29,"(18, 22)"
1.29,"(18, 36)"
1.29,"(19, 22)"
1.29,"(19, 36)"
1.29,"(20, 22)"
1.29,"(20, 36)"
1.29,"(21, 22)"
1.29,"(21, 36)"
1.29,"(22, 22)"
1.29,"(22, 36)"
1.29,"(23, 22)"
1.29,"(23, 36)"
1.29,"(24, 22)"
1.29,"(24, 36)"
1.29,"(25, 22)"
1.29,"(25, 36)"
1.29,"(26, 22)"
1.29,"(26, 36)"
1.29,"(27, 22)"
1.29,"(27, 36)"
1.29,"(28, 22)"
1.29,"(28, 36)"
1.29,"(29, 22)"
1.29,"(29, 36)"
1.29,"(30, 22)"
1.29,"(30, 36)"
1.29,"(31, 22)"
1.29,"(31, 36)"
1.34,"(9, 21)"
1.34,"(9, 37)"
1.34,"(10, 21)"
1.34,"(10, 37)"
1.34,"(11, 21)"
1.34,"(11, 37)"
1.34,"(12, 21)"
1.34,"(12, 37)"
1.34,"(13, 21)"
1.34,"(13, 37)"
1.34,"(14, 21)"
1.34,"(14, 37)"
1.34,"(15, 21)"
1.34,"(15, 37)"
1.34,"(16, 21)"
1.34,"(16, 37)"
1.34,"(17, 21)"
1.34,"(17, 37)"
1.34,"(18, 21)"
1.34,"(18, 37)"
1.34,"(19, 21)"
1.34,"(19, 37)"
1.34,"(20, 21)"
1.34,"(20, 37)"
1.34,"(21, 21)"
1.34,"(21, 37)"
1.34,"(22, 21)"
1.34,"(22, 37)"
1.34,"(23, 21)"
1.34,"(23, 37)"
1.34,"(24, 21)"
1.34,"(24, 37)"
1.34,"(25, 21)"
1.34,"(25, 37)"
1.34,"(26, 21)"
1.34,"(26, 37)"
1.34,"(27, 21)"
1.34,"(27, 37)"
1.34,"(28, 21)"
1.34,"(28, 37)"
1.34,"(29, 21)"
1.34,"(29, 37)"
1.34,"(30, 21)"
1.34,"(30, 37)"
1.34,"(31, 21)"
1.34,"(31, 37)"
1.39,"(9, 20)"
1.39,"(9, 38)"
1.39,"(10, 20)"
1.39,"(10, 38)"
1.39,"(11, 20)"
1.39,"(11, 38)"
1.39,"(12, 20)"
1.39,"(12, 38)"
1.39,"(13, 20)"
1.39,"(13, 38)"
1.39,"(14, 20)"
1.39,"(14, 38)"
1.39,"(15, 20)"
1.39,"(15, 38)"
1.39,"(16, 20)"
1.39,"(16, 38)"
1.39,"(17, 20)"
1.39,"(17, 38)"
1.39,"(18, 20)"
1.39,"(18, 38)"
1.39,"(19, 20)"
1.39,"(19, 38)"
1.39,"(20, 20)"
1.39,"(20, 38)"
1.39,"(21, 20)"
1.39,"(21, 38)"
1.39,"(22, 20)"
1.39,"(22, 38)"
1.39,"(23, 20)"
1.39,"(23, 38)"
1.39,"(24, 20)"
1.39,"(24, 38)"
1.39,"(25, 20)"
1.39,"(25, 38)"
1.39,"(26, 20)"
1.39,"(26, 38)"
1.39,"(27, 20)"
1.39,"(27, 38)"
1.39,"(28, 20)"
1.39,"(28, 38)"
1.39,"(29, 20)"
1.39,"(29, 38)"
1.39,"(30, 20)"
1.39,"(30, 38)"
1.39,"(31, 20)"
1.39,"(31, 38)"
1.44,"(9, 19)"
1.44,"(9, 39)"
1.44,"(10, 19)"
1.44,"(10, 39)"
1.44,"(11, 19)"
1.44,"(11, 39)"
1.44,"(12, 19)"
1.44,"(12, 39)"
1.44,"(13, 19)"
1.44,"(13, 39)"
1.44,"(14, 19)"
1.44,"(14, 39)"
1.44,"(15, 19)"
1.44,"(15, 39)"
1.44,"(16, 19)"
1.44,"(16, 39)"
1.44,"(17, 19)"
1.44,"(17, 39)"
1.44,"(18, 19)"
1.44,"(18, 39)"
1.44,"(19, 19)"
1.44,"(19, 39)"
1.44,"(20, 19)"
1.44,"(20, 39)"
1.44,"(21, 19)"
1.44,"(21, 39)"
1.44,"(22, 19)"
1.44,"(22, 39)"
1.44,"(23, 19)"
1.44,"(23, 39)"
1.44,"(24, 19)"
1.44,"(24, 39)"
1.44,"(25, 19)"
1.44,"(25, 39)"
1.44,"(26, 19)"
1.44,"(26, 39)"
1.44,"(27, 19)"
1.44,"(27, 39)"
1.44,"(28, 19)"
1.44,"(28, 39)"
1.44,"(29, 19)"
1.44,"(29, 39)"
1.44,"(30, 19)"
1.44,"(30, 39)"
1.44,"(31, 19)"
1.44,"(31, 39)"
1.49,"(9, 18)"
1.49,"(10, 18)"
1.49,"(11, 18)"
1.49,"(12, 18)"
1.49,"(13, 18)"
1.49,"(14, 18)"
1.49,"(15, 18)"
1.49,"(16, 18)"
1.49,"(17, 18)"
1.49,"(18, 18)"
1.49,"(19, 18)"
1.49,"(20, 18)"
1.49,"(21, 18)"
1.49,"(22, 18)"
1.49,"(23, 18)"
1.49,"(24, 18)"
1.49,"(25, 18)"
1.49,"(26, 18)"
1.49,"(27, 18)"
1.49,"(28, 18)"
1.49,"(29, 18)"
1.49,"(30, 18)"
1.49,"(31, 18)"
1.54,"(9, 17)"
1.54,"(10, 17)"
1.54,"(11, 17)"
1.54,"(12, 17)"
1.54,"(13, 17)"
1.54,"(14, 17)"
1.54,"(15, 17)"
1.54,"(16, 17)"
1.54,"(17, 17)"
1.54,"(18, 17)"
1.54,"(19, 17)"
1.54,"(20, 17)"
1.54,"(21, 17)"
1.54,"(22, 17)"
1.54,"(23, 17)"
1.54,"(24, 17)"
1.54,"(25, 17)"
1.54,"(26, 17)"
1.54,"(27, 17)"
1.54,"(28, 17)"
1.54,"(29, 17)"
1.54,"(30, 17)"
1.54,"(31, 17)"
1.59,"(9, 16)"
1.59,"(10, 16)"
1.59,"(11, 16)"
1.59,"(12, 16)"
1.59,"(13, 16)"
1.59,"(14, 16)"
1.59,"(15, 16)"
1.59,"(16, 16)"
1.59,"(17, 16)"
1.59,"(18, 16)"
1.59,"(19, 16)"
1.59,"(20, 16)"
1.59,"(21, 16)"
1.59,"(22, 16)"
1.59,"(23, 16)"
1.59,"(24, 16)"
1.59,"(25, 16)"
1.59,"(26, 16)"
1.59,"(27, 16)"
1.59,"(28, 16)"
1.59,"(29, 16)"
1.59,"(30, 16)"
1.59,"(31, 16)"
1.63,"(9, 15)"
1.63,"(10, 15)"
1.63,"(11, 15)"
1.63,"(12, 15)"
1.63,"(13, 15)"
1.63,"(14, 15)"
1.63,"(15, 15)"
1.63,"(16, 15)"
1.63,"(17, 15)"
1.63,"(18, 15)"
1.63,"(19, 15)"
1.63,"(20, 15)"
1.63,"(21, 15)"
1.63,"(22, 15)"
1.63,"(23, 15)"
1.63,"(24, 15)"
1.63,"(25, 15)"
1.63,"(26, 15)"
1.63,"(27, 15)"
1.63,"(28, 15)"
1.63,"(29, 15)"
1.63,"(30, 15)"
1.63,"(31, 15)"
1.68,"(9, 14)"
1.68,"(10, 14)"
1.68,"(11, 14)"
1.68,"(12, 14)"
1.68,"(13, 14)"
1.68,"(14, 14)"
1.68,"(15, 14)"
1.68,"(16, 14)"
1.68,"(17, 14)"
1.68,"(18, 14)"
1.68,"(19, 14)"
1.68,"(20, 14)"
1.68,"(21, 14)"
1.68,"(22, 14)"
1.68,"(23, 14)"
1.68,"(24, 14)"
1.68,"(25, 14)"
1.68,"(26, 14)"
1.68,"(27, 14)"
1.68,"(28, 14)"
1.68,"(29, 14)"
1.68,"(30, 14)"
1.68,"(31, 14)"
