deviation_factor,midpoint
1.52,"(14, 17)"
1.52,"(15, 17)"
1.59,"(5, 18)"
1.59,"(6, 18)"
1.59,"(7, 18)"
1.59,"(8, 18)"
1.59,"(9, 18)"
1.59,"(10, 18)"
1.59,"(11, 18)"
1.59,"(12, 18)"
1.59,"(13, 18)"
1.59,"(14, 18)"
1.59,"(15, 18)"
1.67,"(5, 19)"
1.67,"(6, 19)"
1.67,"(7, 19)"
1.67,"(8, 19)"
1.67,"(9, 19)"
1.67,"(10, 19)"
1.67,"(11, 19)"
1.67,"(12, 19)"
1.67,"(13, 19)"
1.67,"(14, 19)"
1.67,"(15, 19)"
