deviation_factor,midpoint
1.04,"(12, 33)"
1.04,"(13, 23)"
1.04,"(13, 33)"
1.04,"(14, 23)"
1.04,"(14, 33)"
1.04,"(15, 23)"
1.04,"(15, 33)"
1.04,"(16, 23)"
1.04,"(16, 33)"
1.04,"(17, 23)"
1.04,"(17, 33)"
1.04,"(18, 23)"
1.04,"(18, 33)"
1.04,"(19, 23)"
1.04,"(19, 33)"
1.04,"(20, 23)"
1.04,"(20, 33)"
1.04,"(21, 23)"
1.04,"(21, 33)"
1.04,"(22, 23)"
1.04,"(22, 33)"
1.04,"(23, 23)"
1.04,"(23, 33)"
1.04,"(24, 23)"
1.04,"(24, 33)"
1.04,"(25, 23)"
1.04,"(25, 33)"
1.04,"(26, 23)"
1.04,"(26, 33)"
1.04,"(27, 23)"
1.04,"(27, 33)"
1.04,"(28, 23)"
1.04,"(28, 33)"
1.04,"(29, 23)"
1.04,"(29, 33)"
1.04,"(30, 23)"
1.04,"(30, 33)"
1.04,"(31, 23)"
1.04,"(31, 33)"
1.09,"(9, 22)"
1.09,"(9, 34)"
1.09,"(10, 22)"
1.09,"(10, 34)"
1.09,"(11, 22)"
1.09,"(11, 34)"
1.09,"(12, 22)"
1.09,"(12, 34)"
1.09,"(13, 22)"
1.09,"(13, 34)"
1.09,"(14, 22)"
1.09,"(14, 34)"
1.09,"(15, 22)"
1.09,"(15, 34)"
1.09,"(16, 22)"
1.09,"(16, 34)"
1.09,"(17, 22)"
1.09,"(17, 34)"
1.09,"(18, 22)"
1.09,"(18, 34)"
1.09,"(19, 22)"
1.09,"(19, 34)"
1.09,"(20, 22)"
1.09,"(20, 34)"
1.09,"(21, 22)"
1.09,"(21, 34)"
1.09,"(22, 22)"
1.09,"(22, 34)"
1.09,"(23, 22)"
1.09,"(23, 34)"
1.09,"(24, 22)"
1.09,"(24, 34)"
1.09,"(25, 22)"
1.09,"(25, 34)"
1.09,"(26, 22)"
1.09,"(26, 34)"
1.09,"(27, 22)"
1.09,"(27, 34)"
1.09,"(28, 22)"
1.09,"(28, 34)"
1.09,"(29, 22)"
1.09,"(29, 34)"
1.09,"(30, 22)"
1.09,"(30, 34)"
1.09,"(31, 22)"
1.09,"(31, 34)"
1.13,"(9, 21)"
1.13,"(9, 35)"
1.13,"(10, 21)"
1.13,"(10, 35)"
1.13,"(11, 21)"
1.13,"(11, 35)"
1.13,"(12, 21)"
1.13,"(12, 35)"
1.13,"(13, 21)"
1.13,"(13, 35)"
1.13,"(14, 21)"
1.13,"(14, 35)"
1.13,"(15, 21)"
1.13,"(15, 35)"
1.13,"(16, 21)"
1.13,"(16, 35)"
1.13,"(17, 21)"
1.13,"(17, 35)"
1.13,"(18, 21)"
1.13,"(18, 35)"
1.13,"(19, 21)"
1.13,"(19, 35)"
1.13,"(20, 21)"
1.13,"(20, 35)"
1.13,"(21, 21)"
1.13,"(21, 35)"
1.13,"(22, 21)"
1.13,"(22, 35)"
1.13,"(23, 21)"
1.13,"(23, 35)"
1.13,"(24, 21)"
1.13,"(24, 35)"
1.13,"(25, 21)"
1.13,"(25, 35)"
1.13,"(26, 21)"
1.13,"(26, 35)"
1.13,"(27, 21)"
1.13,"(27, 35)"
1.13,"(28, 21)"
1.13,"(28, 35)"
1.13,"(29, 21)"
1.13,"(29, 35)"
1.13,"(30, 21)"
1.13,"(30, 35)"
1.13,"(31, 21)"
1.13,"(31, 35)"
1.17,"(9, 20)"
1.17,"(9, 36)"
1.17,"(10, 20)"
1.17,"(10, 36)"
1.17,"(11, 20)"
1.17,"(11, 36)"
1.17,"(12, 20)"
1.17,"(12, 36)"
1.17,"(13, 20)"
1.17,"(13, 36)"
1.17,"(14, 20)"
1.17,"(14, 36)"
1.17,"(15, 20)"
1.17,"(15, 36)"
1.17,"(16, 20)"
1.17,"(16, 36)"
1.17,"(17, 20)"
1.17,"(17, 36)"
1.17,"(18, 20)"
1.17,"(18, 36)"
1.17,"(19, 20)"
1.17,"(19, 36)"
1.17,"(20, 20)"
1.17,"(20, 36)"
1.17,"(21, 20)"
1.17,"(21, 36)"
1.17,"(22, 20)"
1.17,"(22, 36)"
1.17,"(23, 20)"
1.17,"(23, 36)"
1.17,"(24, 20)"
1.17,"(24, 36)"
1.17,"(25, 20)"
1.17,"(25, 36)"
1.17,"(26, 20)"
1.17,"(26, 36)"
1.17,"(27, 20)"
1.17,"(27, 36)"
1.17,"(28, 20)"
1.17,"(28, 36)"
1.17,"(29, 20)"
1.17,"(29, 36)"
1.17,"(30, 20)"
1.17,"(30, 36)"
1.17,"(31, 20)"
1.17,"(31, 36)"
1.21,"(9, 19)"
1.21,"(9, 37)"
1.21,"(10, 19)"
1.21,"(10, 37)"
1.21,"(11, 19)"
1.21,"(11, 37)"
1.21,"(12, 19)"
1.21,"(12, 37)"
1.21,"(13, 19)"
1.21,"(13, 37)"
1.21,"(14, 19)"
1.21,"(14, 37)"
1.21,"(15, 19)"
1.21,"(15, 37)"
1.21,"(16, 19)"
1.21,"(16, 37)"
1.21,"(17, 19)"
1.21,"(17, 37)"
1.21,"(18, 19)"
1.21,"(18, 37)"
1.21,"(19, 19)"
1.21,"(19, 37)"
1.21,"(20, 19)"
1.21,"(20, 37)"
1.21,"(21, 19)"
1.21,"(21, 37)"
1.21,"(22, 19)"
1.21,"(22, 37)"
1.21,"(23, 19)"
1.21,"(23, 37)"
1.21,"(24, 19)"
1.21,"(24, 37)"
1.21,"(25, 19)"
1.21,"(25, 37)"
1.21,"(26, 19)"
1.21,"(26, 37)"
1.21,"(27, 19)"
1.21,"(27, 37)"
1.21,"(28, 19)"
1.21,"(28, 37)"
1.21,"(29, 19)"
1.21,"(29, 37)"
1.21,"(30, 19)"
1.21,"(30, 37)"
1.21,"(31, 19)"
1.21,"(31, 37)"
1.26,"(9, 18)"
1.26,"(9, 38)"
1.26,"(10, 18)"
1.26,"(10, 38)"
1.26,"(11, 18)"
1.26,"(11, 38)"
1.26,"(12, 18)"
1.26,"(12, 38)"
1.26,"(13, 18)"
1.26,"(13, 38)"
1.26,"(14, 18)"
1.26,"(14, 38)"
1.26,"(15, 18)"
1.26,"(15, 38)"
1.26,"(16, 18)"
1.26,"(16, 38)"
1.26,"(17, 18)"
1.26,"(17, 38)"
1.26,"(18, 18)"
1.26,"(18, 38)"
1.26,"(19, 18)"
1.26,"(19, 38)"
1.26,"(20, 18)"
1.26,"(20, 38)"
1.26,"(21, 18)"
1.26,"(21, 38)"
1.26,"(22, 18)"
1.26,"(22, 38)"
1.26,"(23, 18)"
1.26,"(23, 38)"
1.26,"(24, 18)"
1.26,"(24, 38)"
1.26,"(25, 18)"
1.26,"(25, 38)"
1.26,"(26, 18)"
1.26,"(26, 38)"
1.26,"(27, 18)"
1.26,"(27, 38)"
1.26,"(28, 18)"
1.26,"(28, 38)"
1.26,"(29, 18)"
1.26,"(29, 38)"
1.26,"(30, 18)"
1.26,"(30, 38)"
1.26,"(31, 18)"
1.26,"(31, 38)"
1.3,"(9, 17)"
1.3,"(9, 39)"
1.3,"(10, 17)"
1.3,"(10, 39)"
1.3,"(11, 17)"
1.3,"(11, 39)"
1.3,"(12, 17)"
1.3,"(12, 39)"
1.3,"(13, 17)"
1.3,"(13, 39)"
1.3,"(14, 17)"
1.3,"(14, 39)"
1.3,"(15, 17)"
1.3,"(15, 39)"
1.3,"(16, 17)"
1.3,"(16, 39)"
1.3,"(17, 17)"
1.3,"(17, 39)"
1.3,"(18, 17)"
1.3,"(18, 39)"
1.3,"(19, 17)"
1.3,"(19, 39)"
1.3,"(20, 17)"
1.3,"(20, 39)"
1.3,"(21, 17)"
1.3,"(21, 39)"
1.3,"(22, 17)"
1.3,"(22, 39)"
1.3,"(23, 17)"
1.3,"(23, 39)"
1.3,"(24, 17)"
1.3,"(24, 39)"
1.3,"(25, 17)"
1.3,"(25, 39)"
1.3,"(26, 17)"
1.3,"(26, 39)"
1.3,"(27, 17)"
1.3,"(27, 39)"
1.3,"(28, 17)"
1.3,"(28, 39)"
1.3,"(29, 17)"
1.3,"(29, 39)"
1.3,"(30, 17)"
1.3,"(30, 39)"
1.3,"(31, 17)"
1.3,"(31, 39)"
1.34,"(9, 16)"
1.34,"(10, 16)"
1.34,"(11, 16)"
1.34,"(12, 16)"
1.34,"(13, 16)"
1.34,"(14, 16)"
1.34,"(15, 16)"
1.34,"(16, 16)"
1.34,"(17, 16)"
1.34,"(18, 16)"
1.34,"(19, 16)"
1.34,"(20, 16)"
1.34,"(21, 16)"
1.34,"(22, 16)"
1.34,"(23, 16)"
1.34,"(24, 16)"
1.34,"(25, 16)"
1.34,"(26, 16)"
1.34,"(27, 16)"
1.34,"(28, 16)"
1.34,"(29, 16)"
1.34,"(30, 16)"
1.34,"(31, 16)"
1.38,"(9, 15)"
1.38,"(10, 15)"
1.38,"(11, 15)"
1.38,"(12, 15)"
1.38,"(13, 15)"
1.38,"(14, 15)"
1.38,"(15, 15)"
1.38,"(16, 15)"
1.38,"(17, 15)"
1.38,"(18, 15)"
1.38,"(19, 15)"
1.38,"(20, 15)"
1.38,"(21, 15)"
1.38,"(22, 15)"
1.38,"(23, 15)"
1.38,"(24, 15)"
1.38,"(25, 15)"
1.38,"(26, 15)"
1.38,"(27, 15)"
1.38,"(28, 15)"
1.38,"(29, 15)"
1.38,"(30, 15)"
1.38,"(31, 15)"
1.43,"(9, 14)"
1.43,"(10, 14)"
1.43,"(11, 14)"
1.43,"(12, 14)"
1.43,"(13, 14)"
1.43,"(14, 14)"
1.43,"(15, 14)"
1.43,"(16, 14)"
1.43,"(17, 14)"
1.43,"(18, 14)"
1.43,"(19, 14)"
1.43,"(20, 14)"
1.43,"(21, 14)"
1.43,"(22, 14)"
1.43,"(23, 14)"
1.43,"(24, 14)"
1.43,"(25, 14)"
1.43,"(26, 14)"
1.43,"(27, 14)"
1.43,"(28, 14)"
1.43,"(29, 14)"
1.43,"(30, 14)"
1.43,"(31, 14)"
1.47,"(9, 13)"
1.47,"(10, 13)"
1.47,"(11, 13)"
1.47,"(12, 13)"
1.47,"(13, 13)"
1.47,"(14, 13)"
1.47,"(15, 13)"
1.47,"(16, 13)"
1.47,"(17, 13)"
1.47,"(18, 13)"
1.47,"(19, 13)"
1.47,"(20, 13)"
1.47,"(21, 13)"
1.47,"(22, 13)"
1.47,"(23, 13)"
1.47,"(24, 13)"
1.47,"(25, 13)"
1.47,"(26, 13)"
1.47,"(27, 13)"
1.47,"(28, 13)"
1.47,"(29, 13)"
1.47,"(30, 13)"
1.47,"(31, 13)"
1.51,"(9, 12)"
1.51,"(10, 12)"
1.51,"(11, 12)"
1.51,"(12, 12)"
1.51,"(13, 12)"
1.51,"(14, 12)"
1.51,"(15, 12)"
1.51,"(16, 12)"
1.51,"(17, 12)"
1.51,"(18, 12)"
1.51,"(19, 12)"
1.51,"(20, 12)"
1.51,"(21, 12)"
1.51,"(22, 12)"
1.51,"(23, 12)"
1.51,"(24, 12)"
1.51,"(25, 12)"
1.51,"(26, 12)"
1.51,"(27, 12)"
1.51,"(28, 12)"
1.51,"(29, 12)"
1.51,"(30, 12)"
1.51,"(31, 12)"
1.55,"(9, 11)"
1.55,"(10, 11)"
1.55,"(11, 11)"
1.55,"(12, 11)"
1.55,"(13, 11)"
1.55,"(14, 11)"
1.55,"(15, 11)"
1.55,"(16, 11)"
1.55,"(17, 11)"
1.55,"(18, 11)"
1.55,"(19, 11)"
1.55,"(20, 11)"
1.55,"(21, 11)"
1.55,"(22, 11)"
1.55,"(23, 11)"
1.55,"(24, 11)"
1.55,"(25, 11)"
1.55,"(26, 11)"
1.55,"(27, 11)"
1.55,"(28, 11)"
1.55,"(29, 11)"
1.55,"(30, 11)"
1.55,"(31, 11)"
1.6,"(9, 10)"
1.6,"(10, 10)"
1.6,"(11, 10)"
1.6,"(12, 10)"
1.6,"(13, 10)"
1.6,"(14, 10)"
1.6,"(15, 10)"
1.6,"(16, 10)"
1.6,"(17, 10)"
1.6,"(18, 10)"
1.6,"(19, 10)"
1.6,"(20, 10)"
1.6,"(21, 10)"
1.6,"(22, 10)"
1.6,"(23, 10)"
1.6,"(24, 10)"
1.6,"(25, 10)"
1.6,"(26, 10)"
1.6,"(27, 10)"
1.6,"(28, 10)"
1.6,"(29, 10)"
1.6,"(30, 10)"
1.6,"(31, 10)"
1.64,"(9, 9)"
1.64,"(10, 9)"
1.64,"(11, 9)"
1.64,"(12, 9)"
1.64,"(13, 9)"
1.64,"(14, 9)"
1.64,"(15, 9)"
1.64,"(16, 9)"
1.64,"(17, 9)"
1.64,"(18, 9)"
1.64,"(19, 9)"
1.64,"(20, 9)"
1.64,"(21, 9)"
1.64,"(22, 9)"
1.64,"(23, 9)"
1.64,"(24, 9)"
1.64,"(25, 9)"
1.64,"(26, 9)"
1.64,"(27, 9)"
1.64,"(28, 9)"
1.64,"(29, 9)"
1.64,"(30, 9)"
1.64,"(31, 9)"
1.68,"(9, 8)"
1.68,"(10, 8)"
1.68,"(11, 8)"
1.68,"(12, 8)"
1.68,"(13, 8)"
1.68,"(14, 8)"
1.68,"(15, 8)"
1.68,"(16, 8)"
1.68,"(17, 8)"
1.68,"(18, 8)"
1.68,"(19, 8)"
1.68,"(20, 8)"
1.68,"(21, 8)"
1.68,"(22, 8)"
1.68,"(23, 8)"
1.68,"(24, 8)"
1.68,"(25, 8)"
1.68,"(26, 8)"
1.68,"(27, 8)"
1.68,"(28, 8)"
1.68,"(29, 8)"
1.68,"(30, 8)"
1.68,"(31, 8)"
