deviation_factor,midpoint
1.44,"(18, 25)"
1.44,"(19, 25)"
1.44,"(20, 25)"
1.44,"(21, 25)"
1.44,"(22, 25)"
1.44,"(23, 25)"
1.44,"(24, 25)"
1.44,"(25, 25)"
1.44,"(26, 25)"
1.44,"(27, 25)"
1.44,"(28, 25)"
1.44,"(29, 25)"
1.44,"(30, 25)"
1.44,"(31, 25)"
1.49,"(9, 24)"
1.49,"(10, 24)"
1.49,"(11, 24)"
1.49,"(12, 24)"
1.49,"(13, 24)"
1.49,"(14, 24)"
1.49,"(15, 24)"
1.49,"(16, 24)"
1.49,"(17, 24)"
1.49,"(18, 24)"
1.49,"(19, 24)"
1.49,"(20, 24)"
1.49,"(21, 24)"
1.49,"(22, 24)"
1.49,"(23, 24)"
1.49,"(24, 24)"
1.49,"(25, 24)"
1.49,"(26, 24)"
1.49,"(27, 24)"
1.49,"(28, 24)"
1.49,"(29, 24)"
1.49,"(30, 24)"
1.49,"(31, 24)"
1.54,"(9, 23)"
1.54,"(10, 23)"
1.54,"(11, 23)"
1.54,"(12, 23)"
1.54,"(13, 23)"
1.54,"(14, 23)"
1.54,"(15, 23)"
1.54,"(16, 23)"
1.54,"(17, 23)"
1.54,"(18, 23)"
1.54,"(19, 23)"
1.54,"(20, 23)"
1.54,"(21, 23)"
1.54,"(22, 23)"
1.54,"(23, 23)"
1.54,"(24, 23)"
1.54,"(25, 23)"
1.54,"(26, 23)"
1.54,"(27, 23)"
1.54,"(28, 23)"
1.54,"(29, 23)"
1.54,"(30, 23)"
1.54,"(31, 23)"
1.59,"(9, 22)"
1.59,"(10, 22)"
1.59,"(11, 22)"
1.59,"(12, 22)"
1.59,"(13, 22)"
1.59,"(14, 22)"
1.59,"(15, 22)"
1.59,"(16, 22)"
1.59,"(17, 22)"
1.59,"(18, 22)"
1.59,"(19, 22)"
1.59,"(20, 22)"
1.59,"(21, 22)"
1.59,"(22, 22)"
1.59,"(23, 22)"
1.59,"(24, 22)"
1.59,"(25, 22)"
1.59,"(26, 22)"
1.59,"(27, 22)"
1.59,"(28, 22)"
1.59,"(29, 22)"
1.59,"(30, 22)"
1.59,"(31, 22)"
1.63,"(9, 21)"
1.63,"(10, 21)"
1.63,"(11, 21)"
1.63,"(12, 21)"
1.63,"(13, 21)"
1.63,"(14, 21)"
1.63,"(15, 21)"
1.63,"(16, 21)"
1.63,"(17, 21)"
1.63,"(18, 21)"
1.63,"(19, 21)"
1.63,"(20, 21)"
1.63,"(21, 21)"
1.63,"(22, 21)"
1.63,"(23, 21)"
1.63,"(24, 21)"
1.63,"(25, 21)"
1.63,"(26, 21)"
1.63,"(27, 21)"
1.63,"(28, 21)"
1.63,"(29, 21)"
1.63,"(30, 21)"
1.63,"(31, 21)"
1.68,"(9, 20)"
1.68,"(10, 20)"
1.68,"(11, 20)"
1.68,"(12, 20)"
1.68,"(13, 20)"
1.68,"(14, 20)"
1.68,"(15, 20)"
1.68,"(16, 20)"
1.68,"(17, 20)"
1.68,"(18, 20)"
1.68,"(19, 20)"
1.68,"(20, 20)"
1.68,"(21, 20)"
1.68,"(22, 20)"
1.68,"(23, 20)"
1.68,"(24, 20)"
1.68,"(25, 20)"
1.68,"(26, 20)"
1.68,"(27, 20)"
1.68,"(28, 20)"
1.68,"(29, 20)"
1.68,"(30, 20)"
1.68,"(31, 20)"
