deviation_factor,midpoint
1.19,"(22, 22)"
1.19,"(22, 34)"
1.19,"(23, 22)"
1.19,"(23, 34)"
1.19,"(24, 22)"
1.19,"(24, 34)"
1.19,"(25, 22)"
1.19,"(25, 34)"
1.19,"(26, 22)"
1.19,"(26, 34)"
1.19,"(27, 22)"
1.19,"(27, 34)"
1.19,"(28, 22)"
1.19,"(28, 34)"
1.19,"(29, 22)"
1.19,"(29, 34)"
1.19,"(30, 22)"
1.19,"(30, 34)"
1.19,"(31, 22)"
1.19,"(31, 34)"
1.23,"(9, 21)"
1.23,"(9, 35)"
1.23,"(10, 21)"
1.23,"(10, 35)"
1.23,"(11, 21)"
1.23,"(11, 35)"
1.23,"(12, 21)"
1.23,"(12, 35)"
1.23,"(13, 21)"
1.23,"(13, 35)"
1.23,"(14, 21)"
1.23,"(14, 35)"
1.23,"(15, 21)"
1.23,"(15, 35)"
1.23,"(16, 21)"
1.23,"(16, 35)"
1.23,"(17, 21)"
1.23,"(17, 35)"
1.23,"(18, 21)"
1.23,"(18, 35)"
1.23,"(19, 21)"
1.23,"(19, 35)"
1.23,"(20, 21)"
1.23,"(20, 35)"
1.23,"(21, 21)"
1.23,"(21, 35)"
1.23,"(22, 21)"
1.23,"(22, 35)"
1.23,"(23, 21)"
1.23,"(23, 35)"
1.23,"(24, 21)"
1.23,"(24, 35)"
1.23,"(25, 21)"
1.23,"(25, 35)"
1.23,"(26, 21)"
1.23,"(26, 35)"
1.23,"(27, 21)"
1.23,"(27, 35)"
1.23,"(28, 21)"
1.23,"(28, 35)"
1.23,"(29, 21)"
1.23,"(29, 35)"
1.23,"(30, 21)"
1.23,"(30, 35)"
1.23,"(31, 21)"
1.23,"(31, 35)"
1.28,"(9, 20)"
1.28,"(9, 36)"
1.28,"(10, 20)"
1.28,"(10, 36)"
1.28,"(11, 20)"
1.28,"(11, 36)"
1.28,"(12, 20)"
1.28,"(12, 36)"
1.28,"(13, 20)"
1.28,"(13, 36)"
1.28,"(14, 20)"
1.28,"(14, 36)"
1.28,"(15, 20)"
1.28,"(15, 36)"
1.28,"(16, 20)"
1.28,"(16, 36)"
1.28,"(17, 20)"
1.28,"(17, 36)"
1.28,"(18, 20)"
1.28,"(18, 36)"
1.28,"(19, 20)"
1.28,"(19, 36)"
1.28,"(20, 20)"
1.28,"(20, 36)"
1.28,"(21, 20)"
1.28,"(21, 36)"
1.28,"(22, 20)"
1.28,"(22, 36)"
1.28,"(23, 20)"
1.28,"(23, 36)"
1.28,"(24, 20)"
1.28,"(24, 36)"
1.28,"(25, 20)"
1.28,"(25, 36)"
1.28,"(26, 20)"
1.28,"(26, 36)"
1.28,"(27, 20)"
1.28,"(27, 36)"
1.28,"(28, 20)"
1.28,"(28, 36)"
1.28,"(29, 20)"
1.28,"(29, 36)"
1.28,"(30, 20)"
1.28,"(30, 36)"
1.28,"(31, 20)"
1.28,"(31, 36)"
1.33,"(9, 19)"
1.33,"(9, 37)"
1.33,"(10, 19)"
1.33,"(10, 37)"
1.33,"(11, 19)"
1.33,"(11, 37)"
1.33,"(12, 19)"
1.33,"(12, 37)"
1.33,"(13, 19)"
1.33,"(13, 37)"
1.33,"(14, 19)"
1.33,"(14, 37)"
1.33,"(15, 19)"
1.33,"(15, 37)"
1.33,"(16, 19)"
1.33,"(16, 37)"
1.33,"(17, 19)"
1.33,"(17, 37)"
1.33,"(18, 19)"
1.33,"(18, 37)"
1.33,"(19, 19)"
1.33,"(19, 37)"
1.33,"(20, 19)"
1.33,"(20, 37)"
1.33,"(21, 19)"
1.33,"(21, 37)"
1.33,"(22, 19)"
1.33,"(22, 37)"
1.33,"(23, 19)"
1.33,"(23, 37)"
1.33,"(24, 19)"
1.33,"(24, 37)"
1.33,"(25, 19)"
1.33,"(25, 37)"
1.33,"(26, 19)"
1.33,"(26, 37)"
1.33,"(27, 19)"
1.33,"(27, 37)"
1.33,"(28, 19)"
1.33,"(28, 37)"
1.33,"(29, 19)"
1.33,"(29, 37)"
1.33,"(30, 19)"
1.33,"(30, 37)"
1.33,"(31, 19)"
1.33,"(31, 37)"
1.37,"(9, 18)"
1.37,"(9, 38)"
1.37,"(10, 18)"
1.37,"(10, 38)"
1.37,"(11, 18)"
1.37,"(11, 38)"
1.37,"(12, 18)"
1.37,"(12, 38)"
1.37,"(13, 18)"
1.37,"(13, 38)"
1.37,"(14, 18)"
1.37,"(14, 38)"
1.37,"(15, 18)"
1.37,"(15, 38)"
1.37,"(16, 18)"
1.37,"(16, 38)"
1.37,"(17, 18)"
1.37,"(17, 38)"
1.37,"(18, 18)"
1.37,"(18, 38)"
1.37,"(19, 18)"
1.37,"(19, 38)"
1.37,"(20, 18)"
1.37,"(20, 38)"
1.37,"(21, 18)"
1.37,"(21, 38)"
1.37,"(22, 18)"
1.37,"(22, 38)"
1.37,"(23, 18)"
1.37,"(23, 38)"
1.37,"(24, 18)"
1.37,"(24, 38)"
1.37,"(25, 18)"
1.37,"(25, 38)"
1.37,"(26, 18)"
1.37,"(26, 38)"
1.37,"(27, 18)"
1.37,"(27, 38)"
1.37,"(28, 18)"
1.37,"(28, 38)"
1.37,"(29, 18)"
1.37,"(29, 38)"
1.37,"(30, 18)"
1.37,"(30, 38)"
1.37,"(31, 18)"
1.37,"(31, 38)"
1.42,"(9, 17)"
1.42,"(9, 39)"
1.42,"(10, 17)"
1.42,"(10, 39)"
1.42,"(11, 17)"
1.42,"(11, 39)"
1.42,"(12, 17)"
1.42,"(12, 39)"
1.42,"(13, 17)"
1.42,"(13, 39)"
1.42,"(14, 17)"
1.42,"(14, 39)"
1.42,"(15, 17)"
1.42,"(15, 39)"
1.42,"(16, 17)"
1.42,"(16, 39)"
1.42,"(17, 17)"
1.42,"(17, 39)"
1.42,"(18, 17)"
1.42,"(18, 39)"
1.42,"(19, 17)"
1.42,"(19, 39)"
1.42,"(20, 17)"
1.42,"(20, 39)"
1.42,"(21, 17)"
1.42,"(21, 39)"
1.42,"(22, 17)"
1.42,"(22, 39)"
1.42,"(23, 17)"
1.42,"(23, 39)"
1.42,"(24, 17)"
1.42,"(24, 39)"
1.42,"(25, 17)"
1.42,"(25, 39)"
1.42,"(26, 17)"
1.42,"(26, 39)"
1.42,"(27, 17)"
1.42,"(27, 39)"
1.42,"(28, 17)"
1.42,"(28, 39)"
1.42,"(29, 17)"
1.42,"(29, 39)"
1.42,"(30, 17)"
1.42,"(30, 39)"
1.42,"(31, 17)"
1.42,"(31, 39)"
1.47,"(9, 16)"
1.47,"(10, 16)"
1.47,"(11, 16)"
1.47,"(12, 16)"
1.47,"(13, 16)"
1.47,"(14, 16)"
1.47,"(15, 16)"
1.47,"(16, 16)"
1.47,"(17, 16)"
1.47,"(18, 16)"
1.47,"(19, 16)"
1.47,"(20, 16)"
1.47,"(21, 16)"
1.47,"(22, 16)"
1.47,"(23, 16)"
1.47,"(24, 16)"
1.47,"(25, 16)"
1.47,"(26, 16)"
1.47,"(27, 16)"
1.47,"(28, 16)"
1.47,"(29, 16)"
1.47,"(30, 16)"
1.47,"(31, 16)"
1.51,"(9, 15)"
1.51,"(10, 15)"
1.51,"(11, 15)"
1.51,"(12, 15)"
1.51,"(13, 15)"
1.51,"(14, 15)"
1.51,"(15, 15)"
1.51,"(16, 15)"
1.51,"(17, 15)"
1.51,"(18, 15)"
1.51,"(19, 15)"
1.51,"(20, 15)"
1.51,"(21, 15)"
1.51,"(22, 15)"
1.51,"(23, 15)"
1.51,"(24, 15)"
1.51,"(25, 15)"
1.51,"(26, 15)"
1.51,"(27, 15)"
1.51,"(28, 15)"
1.51,"(29, 15)"
1.51,"(30, 15)"
1.51,"(31, 15)"
1.56,"(9, 14)"
1.56,"(10, 14)"
1.56,"(11, 14)"
1.56,"(12, 14)"
1.56,"(13, 14)"
1.56,"(14, 14)"
1.56,"(15, 14)"
1.56,"(16, 14)"
1.56,"(17, 14)"
1.56,"(18, 14)"
1.56,"(19, 14)"
1.56,"(20, 14)"
1.56,"(21, 14)"
1.56,"(22, 14)"
1.56,"(23, 14)"
1.56,"(24, 14)"
1.56,"(25, 14)"
1.56,"(26, 14)"
1.56,"(27, 14)"
1.56,"(28, 14)"
1.56,"(29, 14)"
1.56,"(30, 14)"
1.56,"(31, 14)"
1.6,"(9, 13)"
1.6,"(10, 13)"
1.6,"(11, 13)"
1.6,"(12, 13)"
1.6,"(13, 13)"
1.6,"(14, 13)"
1.6,"(15, 13)"
1.6,"(16, 13)"
1.6,"(17, 13)"
1.6,"(18, 13)"
1.6,"(19, 13)"
1.6,"(20, 13)"
1.6,"(21, 13)"
1.6,"(22, 13)"
1.6,"(23, 13)"
1.6,"(24, 13)"
1.6,"(25, 13)"
1.6,"(26, 13)"
1.6,"(27, 13)"
1.6,"(28, 13)"
1.6,"(29, 13)"
1.6,"(30, 13)"
1.6,"(31, 13)"
1.65,"(9, 12)"
1.65,"(10, 12)"
1.65,"(11, 12)"
1.65,"(12, 12)"
1.65,"(13, 12)"
1.65,"(14, 12)"
1.65,"(15, 12)"
1.65,"(16, 12)"
1.65,"(17, 12)"
1.65,"(18, 12)"
1.65,"(19, 12)"
1.65,"(20, 12)"
1.65,"(21, 12)"
1.65,"(22, 12)"
1.65,"(23, 12)"
1.65,"(24, 12)"
1.65,"(25, 12)"
1.65,"(26, 12)"
1.65,"(27, 12)"
1.65,"(28, 12)"
1.65,"(29, 12)"
1.65,"(30, 12)"
1.65,"(31, 12)"
1.7,"(9, 11)"
1.7,"(10, 11)"
1.7,"(11, 11)"
1.7,"(12, 11)"
1.7,"(13, 11)"
1.7,"(14, 11)"
1.7,"(15, 11)"
1.7,"(16, 11)"
1.7,"(17, 11)"
1.7,"(18, 11)"
1.7,"(19, 11)"
1.7,"(20, 11)"
1.7,"(21, 11)"
1.7,"(22, 11)"
1.7,"(23, 11)"
1.7,"(24, 11)"
1.7,"(25, 11)"
1.7,"(26, 11)"
1.7,"(27, 11)"
1.7,"(28, 11)"
1.7,"(29, 11)"
1.7,"(30, 11)"
1.7,"(31, 11)"
