deviation_factor,midpoint
1.26,"(12, 19)"
1.26,"(12, 29)"
1.26,"(13, 19)"
1.26,"(13, 29)"
1.26,"(14, 19)"
1.26,"(14, 29)"
1.26,"(15, 19)"
1.26,"(15, 29)"
1.26,"(16, 19)"
1.26,"(16, 29)"
1.26,"(17, 19)"
1.26,"(17, 29)"
1.26,"(18, 19)"
1.26,"(18, 29)"
1.26,"(19, 19)"
1.26,"(19, 29)"
1.26,"(20, 19)"
1.26,"(20, 29)"
1.26,"(21, 19)"
1.26,"(21, 29)"
1.26,"(22, 19)"
1.26,"(22, 29)"
1.26,"(23, 19)"
1.26,"(23, 29)"
1.26,"(24, 19)"
1.26,"(24, 29)"
1.26,"(25, 19)"
1.26,"(25, 29)"
1.26,"(26, 19)"
1.26,"(26, 29)"
1.26,"(27, 19)"
1.26,"(27, 29)"
1.26,"(28, 19)"
1.26,"(28, 29)"
1.26,"(29, 19)"
1.26,"(29, 29)"
1.26,"(30, 19)"
1.26,"(30, 29)"
1.26,"(31, 19)"
1.26,"(31, 29)"
1.31,"(9, 18)"
1.31,"(9, 30)"
1.31,"(10, 18)"
1.31,"(10, 30)"
1.31,"(11, 18)"
1.31,"(11, 30)"
1.31,"(12, 18)"
1.31,"(12, 30)"
1.31,"(13, 18)"
1.31,"(13, 30)"
1.31,"(14, 18)"
1.31,"(14, 30)"
1.31,"(15, 18)"
1.31,"(15, 30)"
1.31,"(16, 18)"
1.31,"(16, 30)"
1.31,"(17, 18)"
1.31,"(17, 30)"
1.31,"(18, 18)"
1.31,"(18, 30)"
1.31,"(19, 18)"
1.31,"(19, 30)"
1.31,"(20, 18)"
1.31,"(20, 30)"
1.31,"(21, 18)"
1.31,"(21, 30)"
1.31,"(22, 18)"
1.31,"(22, 30)"
1.31,"(23, 18)"
1.31,"(23, 30)"
1.31,"(24, 18)"
1.31,"(24, 30)"
1.31,"(25, 18)"
1.31,"(25, 30)"
1.31,"(26, 18)"
1.31,"(26, 30)"
1.31,"(27, 18)"
1.31,"(27, 30)"
1.31,"(28, 18)"
1.31,"(28, 30)"
1.31,"(29, 18)"
1.31,"(29, 30)"
1.31,"(30, 18)"
1.31,"(30, 30)"
1.31,"(31, 18)"
1.31,"(31, 30)"
1.36,"(9, 17)"
1.36,"(9, 31)"
1.36,"(10, 17)"
1.36,"(10, 31)"
1.36,"(11, 17)"
1.36,"(11, 31)"
1.36,"(12, 17)"
1.36,"(12, 31)"
1.36,"(13, 17)"
1.36,"(13, 31)"
1.36,"(14, 17)"
1.36,"(14, 31)"
1.36,"(15, 17)"
1.36,"(15, 31)"
1.36,"(16, 17)"
1.36,"(16, 31)"
1.36,"(17, 17)"
1.36,"(17, 31)"
1.36,"(18, 17)"
1.36,"(18, 31)"
1.36,"(19, 17)"
1.36,"(19, 31)"
1.36,"(20, 17)"
1.36,"(20, 31)"
1.36,"(21, 17)"
1.36,"(21, 31)"
1.36,"(22, 17)"
1.36,"(22, 31)"
1.36,"(23, 17)"
1.36,"(23, 31)"
1.36,"(24, 17)"
1.36,"(24, 31)"
1.36,"(25, 17)"
1.36,"(25, 31)"
1.36,"(26, 17)"
1.36,"(26, 31)"
1.36,"(27, 17)"
1.36,"(27, 31)"
1.36,"(28, 17)"
1.36,"(28, 31)"
1.36,"(29, 17)"
1.36,"(29, 31)"
1.36,"(30, 17)"
1.36,"(30, 31)"
1.36,"(31, 17)"
1.36,"(31, 31)"
1.41,"(9, 16)"
1.41,"(9, 32)"
1.41,"(10, 16)"
1.41,"(10, 32)"
1.41,"(11, 16)"
1.41,"(11, 32)"
1.41,"(12, 16)"
1.41,"(12, 32)"
1.41,"(13, 16)"
1.41,"(13, 32)"
1.41,"(14, 16)"
1.41,"(14, 32)"
1.41,"(15, 16)"
1.41,"(15, 32)"
1.41,"(16, 16)"
1.41,"(16, 32)"
1.41,"(17, 16)"
1.41,"(17, 32)"
1.41,"(18, 16)"
1.41,"(18, 32)"
1.41,"(19, 16)"
1.41,"(19, 32)"
1.41,"(20, 16)"
1.41,"(20, 32)"
1.41,"(21, 16)"
1.41,"(21, 32)"
1.41,"(22, 16)"
1.41,"(22, 32)"
1.41,"(23, 16)"
1.41,"(23, 32)"
1.41,"(24, 16)"
1.41,"(24, 32)"
1.41,"(25, 16)"
1.41,"(25, 32)"
1.41,"(26, 16)"
1.41,"(26, 32)"
1.41,"(27, 16)"
1.41,"(27, 32)"
1.41,"(28, 16)"
1.41,"(28, 32)"
1.41,"(29, 16)"
1.41,"(29, 32)"
1.41,"(30, 16)"
1.41,"(30, 32)"
1.41,"(31, 16)"
1.41,"(31, 32)"
1.46,"(9, 15)"
1.46,"(9, 33)"
1.46,"(10, 15)"
1.46,"(10, 33)"
1.46,"(11, 15)"
1.46,"(11, 33)"
1.46,"(12, 15)"
1.46,"(12, 33)"
1.46,"(13, 15)"
1.46,"(13, 33)"
1.46,"(14, 15)"
1.46,"(14, 33)"
1.46,"(15, 15)"
1.46,"(15, 33)"
1.46,"(16, 15)"
1.46,"(16, 33)"
1.46,"(17, 15)"
1.46,"(17, 33)"
1.46,"(18, 15)"
1.46,"(18, 33)"
1.46,"(19, 15)"
1.46,"(19, 33)"
1.46,"(20, 15)"
1.46,"(20, 33)"
1.46,"(21, 15)"
1.46,"(21, 33)"
1.46,"(22, 15)"
1.46,"(22, 33)"
1.46,"(23, 15)"
1.46,"(23, 33)"
1.46,"(24, 15)"
1.46,"(24, 33)"
1.46,"(25, 15)"
1.46,"(25, 33)"
1.46,"(26, 15)"
1.46,"(26, 33)"
1.46,"(27, 15)"
1.46,"(27, 33)"
1.46,"(28, 15)"
1.46,"(28, 33)"
1.46,"(29, 15)"
1.46,"(29, 33)"
1.46,"(30, 15)"
1.46,"(30, 33)"
1.46,"(31, 15)"
1.46,"(31, 33)"
1.51,"(9, 14)"
1.51,"(9, 34)"
1.51,"(10, 14)"
1.51,"(10, 34)"
1.51,"(11, 14)"
1.51,"(11, 34)"
1.51,"(12, 14)"
1.51,"(12, 34)"
1.51,"(13, 14)"
1.51,"(13, 34)"
1.51,"(14, 14)"
1.51,"(14, 34)"
1.51,"(15, 14)"
1.51,"(15, 34)"
1.51,"(16, 14)"
1.51,"(16, 34)"
1.51,"(17, 14)"
1.51,"(17, 34)"
1.51,"(18, 14)"
1.51,"(18, 34)"
1.51,"(19, 14)"
1.51,"(19, 34)"
1.51,"(20, 14)"
1.51,"(20, 34)"
1.51,"(21, 14)"
1.51,"(21, 34)"
1.51,"(22, 14)"
1.51,"(22, 34)"
1.51,"(23, 14)"
1.51,"(23, 34)"
1.51,"(24, 14)"
1.51,"(24, 34)"
1.51,"(25, 14)"
1.51,"(25, 34)"
1.51,"(26, 14)"
1.51,"(26, 34)"
1.51,"(27, 14)"
1.51,"(27, 34)"
1.51,"(28, 14)"
1.51,"(28, 34)"
1.51,"(29, 14)"
1.51,"(29, 34)"
1.51,"(30, 14)"
1.51,"(30, 34)"
1.51,"(31, 14)"
1.51,"(31, 34)"
1.56,"(9, 13)"
1.56,"(9, 35)"
1.56,"(10, 13)"
1.56,"(10, 35)"
1.56,"(11, 13)"
1.56,"(11, 35)"
1.56,"(12, 13)"
1.56,"(12, 35)"
1.56,"(13, 13)"
1.56,"(13, 35)"
1.56,"(14, 13)"
1.56,"(14, 35)"
1.56,"(15, 13)"
1.56,"(15, 35)"
1.56,"(16, 13)"
1.56,"(16, 35)"
1.56,"(17, 13)"
1.56,"(17, 35)"
1.56,"(18, 13)"
1.56,"(18, 35)"
1.56,"(19, 13)"
1.56,"(19, 35)"
1.56,"(20, 13)"
1.56,"(20, 35)"
1.56,"(21, 13)"
1.56,"(21, 35)"
1.56,"(22, 13)"
1.56,"(22, 35)"
1.56,"(23, 13)"
1.56,"(23, 35)"
1.56,"(24, 13)"
1.56,"(24, 35)"
1.56,"(25, 13)"
1.56,"(25, 35)"
1.56,"(26, 13)"
1.56,"(26, 35)"
1.56,"(27, 13)"
1.56,"(27, 35)"
1.56,"(28, 13)"
1.56,"(28, 35)"
1.56,"(29, 13)"
1.56,"(29, 35)"
1.56,"(30, 13)"
1.56,"(30, 35)"
1.56,"(31, 13)"
1.56,"(31, 35)"
1.62,"(9, 12)"
1.62,"(9, 36)"
1.62,"(10, 12)"
1.62,"(10, 36)"
1.62,"(11, 12)"
1.62,"(11, 36)"
1.62,"(12, 12)"
1.62,"(12, 36)"
1.62,"(13, 12)"
1.62,"(13, 36)"
1.62,"(14, 12)"
1.62,"(14, 36)"
1.62,"(15, 12)"
1.62,"(15, 36)"
1.62,"(16, 12)"
1.62,"(16, 36)"
1.62,"(17, 12)"
1.62,"(17, 36)"
1.62,"(18, 12)"
1.62,"(18, 36)"
1.62,"(19, 12)"
1.62,"(19, 36)"
1.62,"(20, 12)"
1.62,"(20, 36)"
1.62,"(21, 12)"
1.62,"(21, 36)"
1.62,"(22, 12)"
1.62,"(22, 36)"
1.62,"(23, 12)"
1.62,"(23, 36)"
1.62,"(24, 12)"
1.62,"(24, 36)"
1.62,"(25, 12)"
1.62,"(25, 36)"
1.62,"(26, 12)"
1.62,"(26, 36)"
1.62,"(27, 12)"
1.62,"(27, 36)"
1.62,"(28, 12)"
1.62,"(28, 36)"
1.62,"(29, 12)"
1.62,"(29, 36)"
1.62,"(30, 12)"
1.62,"(30, 36)"
1.62,"(31, 12)"
1.62,"(31, 36)"
1.67,"(9, 11)"
1.67,"(9, 37)"
1.67,"(10, 11)"
1.67,"(10, 37)"
1.67,"(11, 11)"
1.67,"(11, 37)"
1.67,"(12, 11)"
1.67,"(12, 37)"
1.67,"(13, 11)"
1.67,"(13, 37)"
1.67,"(14, 11)"
1.67,"(14, 37)"
1.67,"(15, 11)"
1.67,"(15, 37)"
1.67,"(16, 11)"
1.67,"(16, 37)"
1.67,"(17, 11)"
1.67,"(17, 37)"
1.67,"(18, 11)"
1.67,"(18, 37)"
1.67,"(19, 11)"
1.67,"(19, 37)"
1.67,"(20, 11)"
1.67,"(20, 37)"
1.67,"(21, 11)"
1.67,"(21, 37)"
1.67,"(22, 11)"
1.67,"(22, 37)"
1.67,"(23, 11)"
1.67,"(23, 37)"
1.67,"(24, 11)"
1.67,"(24, 37)"
1.67,"(25, 11)"
1.67,"(25, 37)"
1.67,"(26, 11)"
1.67,"(26, 37)"
1.67,"(27, 11)"
1.67,"(27, 37)"
1.67,"(28, 11)"
1.67,"(28, 37)"
1.67,"(29, 11)"
1.67,"(29, 37)"
1.67,"(30, 11)"
1.67,"(30, 37)"
1.67,"(31, 11)"
1.67,"(31, 37)"
