deviation_factor,midpoint
1.36,"(28, 13)"
1.36,"(28, 27)"
1.36,"(29, 13)"
1.36,"(29, 27)"
1.36,"(30, 13)"
1.36,"(30, 27)"
1.36,"(31, 13)"
1.36,"(31, 27)"
1.41,"(9, 12)"
1.41,"(9, 28)"
1.41,"(10, 12)"
1.41,"(10, 28)"
1.41,"(11, 12)"
1.41,"(11, 28)"
1.41,"(12, 12)"
1.41,"(12, 28)"
1.41,"(13, 12)"
1.41,"(13, 28)"
1.41,"(14, 12)"
1.41,"(14, 28)"
1.41,"(15, 12)"
1.41,"(15, 28)"
1.41,"(16, 12)"
1.41,"(16, 28)"
1.41,"(17, 12)"
1.41,"(17, 28)"
1.41,"(18, 12)"
1.41,"(18, 28)"
1.41,"(19, 12)"
1.41,"(19, 28)"
1.41,"(20, 12)"
1.41,"(20, 28)"
1.41,"(21, 12)"
1.41,"(21, 28)"
1.41,"(22, 12)"
1.41,"(22, 28)"
1.41,"(23, 12)"
1.41,"(23, 28)"
1.41,"(24, 12)"
1.41,"(24, 28)"
1.41,"(25, 12)"
1.41,"(25, 28)"
1.41,"(26, 12)"
1.41,"(26, 28)"
1.41,"(27, 12)"
1.41,"(27, 28)"
1.41,"(28, 12)"
1.41,"(28, 28)"
1.41,"(29, 12)"
1.41,"(29, 28)"
1.41,"(30, 12)"
1.41,"(30, 28)"
1.41,"(31, 12)"
1.41,"(31, 28)"
1.46,"(9, 11)"
1.46,"(9, 29)"
1.46,"(10, 11)"
1.46,"(10, 29)"
1.46,"(11, 11)"
1.46,"(11, 29)"
1.46,"(12, 11)"
1.46,"(12, 29)"
1.46,"(13, 11)"
1.46,"(13, 29)"
1.46,"(14, 11)"
1.46,"(14, 29)"
1.46,"(15, 11)"
1.46,"(15, 29)"
1.46,"(16, 11)"
1.46,"(16, 29)"
1.46,"(17, 11)"
1.46,"(17, 29)"
1.46,"(18, 11)"
1.46,"(18, 29)"
1.46,"(19, 11)"
1.46,"(19, 29)"
1.46,"(20, 11)"
1.46,"(20, 29)"
1.46,"(21, 11)"
1.46,"(21, 29)"
1.46,"(22, 11)"
1.46,"(22, 29)"
1.46,"(23, 11)"
1.46,"(23, 29)"
1.46,"(24, 11)"
1.46,"(24, 29)"
1.46,"(25, 11)"
1.46,"(25, 29)"
1.46,"(26, 11)"
1.46,"(26, 29)"
1.46,"(27, 11)"
1.46,"(27, 29)"
1.46,"(28, 11)"
1.46,"(28, 29)"
1.46,"(29, 11)"
1.46,"(29, 29)"
1.46,"(30, 11)"
1.46,"(30, 29)"
1.46,"(31, 11)"
1.46,"(31, 29)"
1.51,"(9, 10)"
1.51,"(9, 30)"
1.51,"(10, 10)"
1.51,"(10, 30)"
1.51,"(11, 10)"
1.51,"(11, 30)"
1.51,"(12, 10)"
1.51,"(12, 30)"
1.51,"(13, 10)"
1.51,"(13, 30)"
1.51,"(14, 10)"
1.51,"(14, 30)"
1.51,"(15, 10)"
1.51,"(15, 30)"
1.51,"(16, 10)"
1.51,"(16, 30)"
1.51,"(17, 10)"
1.51,"(17, 30)"
1.51,"(18, 10)"
1.51,"(18, 30)"
1.51,"(19, 10)"
1.51,"(19, 30)"
1.51,"(20, 10)"
1.51,"(20, 30)"
1.51,"(21, 10)"
1.51,"(21, 30)"
1.51,"(22, 10)"
1.51,"(22, 30)"
1.51,"(23, 10)"
1.51,"(23, 30)"
1.51,"(24, 10)"
1.51,"(24, 30)"
1.51,"(25, 10)"
1.51,"(25, 30)"
1.51,"(26, 10)"
1.51,"(26, 30)"
1.51,"(27, 10)"
1.51,"(27, 30)"
1.51,"(28, 10)"
1.51,"(28, 30)"
1.51,"(29, 10)"
1.51,"(29, 30)"
1.51,"(30, 10)"
1.51,"(30, 30)"
1.51,"(31, 10)"
1.51,"(31, 30)"
1.56,"(9, 9)"
1.56,"(9, 31)"
1.56,"(10, 9)"
1.56,"(10, 31)"
1.56,"(11, 9)"
1.56,"(11, 31)"
1.56,"(12, 9)"
1.56,"(12, 31)"
1.56,"(13, 9)"
1.56,"(13, 31)"
1.56,"(14, 9)"
1.56,"(14, 31)"
1.56,"(15, 9)"
1.56,"(15, 31)"
1.56,"(16, 9)"
1.56,"(16, 31)"
1.56,"(17, 9)"
1.56,"(17, 31)"
1.56,"(18, 9)"
1.56,"(18, 31)"
1.56,"(19, 9)"
1.56,"(19, 31)"
1.56,"(20, 9)"
1.56,"(20, 31)"
1.56,"(21, 9)"
1.56,"(21, 31)"
1.56,"(22, 9)"
1.56,"(22, 31)"
1.56,"(23, 9)"
1.56,"(23, 31)"
1.56,"(24, 9)"
1.56,"(24, 31)"
1.56,"(25, 9)"
1.56,"(25, 31)"
1.56,"(26, 9)"
1.56,"(26, 31)"
1.56,"(27, 9)"
1.56,"(27, 31)"
1.56,"(28, 9)"
1.56,"(28, 31)"
1.56,"(29, 9)"
1.56,"(29, 31)"
1.56,"(30, 9)"
1.56,"(30, 31)"
1.56,"(31, 9)"
1.56,"(31, 31)"
1.62,"(9, 8)"
1.62,"(9, 32)"
1.62,"(10, 8)"
1.62,"(10, 32)"
1.62,"(11, 8)"
1.62,"(11, 32)"
1.62,"(12, 8)"
1.62,"(12, 32)"
1.62,"(13, 8)"
1.62,"(13, 32)"
1.62,"(14, 8)"
1.62,"(14, 32)"
1.62,"(15, 8)"
1.62,"(15, 32)"
1.62,"(16, 8)"
1.62,"(16, 32)"
1.62,"(17, 8)"
1.62,"(17, 32)"
1.62,"(18, 8)"
1.62,"(18, 32)"
1.62,"(19, 8)"
1.62,"(19, 32)"
1.62,"(20, 8)"
1.62,"(20, 32)"
1.62,"(21, 8)"
1.62,"(21, 32)"
1.62,"(22, 8)"
1.62,"(22, 32)"
1.62,"(23, 8)"
1.62,"(23, 32)"
1.62,"(24, 8)"
1.62,"(24, 32)"
1.62,"(25, 8)"
1.62,"(25, 32)"
1.62,"(26, 8)"
1.62,"(26, 32)"
1.62,"(27, 8)"
1.62,"(27, 32)"
1.62,"(28, 8)"
1.62,"(28, 32)"
1.62,"(29, 8)"
1.62,"(29, 32)"
1.62,"(30, 8)"
1.62,"(30, 32)"
1.62,"(31, 8)"
1.62,"(31, 32)"
1.67,"(9, 7)"
1.67,"(9, 33)"
1.67,"(10, 7)"
1.67,"(10, 33)"
1.67,"(11, 7)"
1.67,"(11, 33)"
1.67,"(12, 7)"
1.67,"(12, 33)"
1.67,"(13, 7)"
1.67,"(13, 33)"
1.67,"(14, 7)"
1.67,"(14, 33)"
1.67,"(15, 7)"
1.67,"(15, 33)"
1.67,"(16, 7)"
1.67,"(16, 33)"
1.67,"(17, 7)"
1.67,"(17, 33)"
1.67,"(18, 7)"
1.67,"(18, 33)"
1.67,"(19, 7)"
1.67,"(19, 33)"
1.67,"(20, 7)"
1.67,"(20, 33)"
1.67,"(21, 7)"
1.67,"(21, 33)"
1.67,"(22, 7)"
1.67,"(22, 33)"
1.67,"(23, 7)"
1.67,"(23, 33)"
1.67,"(24, 7)"
1.67,"(24, 33)"
1.67,"(25, 7)"
1.67,"(25, 33)"
1.67,"(26, 7)"
1.67,"(26, 33)"
1.67,"(27, 7)"
1.67,"(27, 33)"
1.67,"(28, 7)"
1.67,"(28, 33)"
1.67,"(29, 7)"
1.67,"(29, 33)"
1.67,"(30, 7)"
1.67,"(30, 33)"
1.67,"(31, 7)"
1.67,"(31, 33)"
