deviation_factor,midpoint
1.22,"(14, 25)"
1.22,"(15, 25)"
1.22,"(16, 25)"
1.22,"(17, 25)"
1.22,"(18, 25)"
1.22,"(19, 25)"
1.22,"(20, 25)"
1.22,"(21, 25)"
1.22,"(22, 25)"
1.22,"(23, 25)"
1.22,"(24, 25)"
1.22,"(25, 25)"
1.22,"(26, 25)"
1.22,"(27, 25)"
1.22,"(28, 25)"
1.22,"(29, 25)"
1.22,"(30, 25)"
1.22,"(31, 25)"
1.27,"(9, 24)"
1.27,"(10, 24)"
1.27,"(11, 24)"
1.27,"(12, 24)"
1.27,"(13, 24)"
1.27,"(14, 24)"
1.27,"(15, 24)"
1.27,"(16, 24)"
1.27,"(17, 24)"
1.27,"(18, 24)"
1.27,"(19, 24)"
1.27,"(20, 24)"
1.27,"(21, 24)"
1.27,"(22, 24)"
1.27,"(23, 24)"
1.27,"(24, 24)"
1.27,"(25, 24)"
1.27,"(26, 24)"
1.27,"(27, 24)"
1.27,"(28, 24)"
1.27,"(29, 24)"
1.27,"(30, 24)"
1.27,"(31, 24)"
1.31,"(9, 23)"
1.31,"(10, 23)"
1.31,"(11, 23)"
1.31,"(12, 23)"
1.31,"(13, 23)"
1.31,"(14, 23)"
1.31,"(15, 23)"
1.31,"(16, 23)"
1.31,"(17, 23)"
1.31,"(18, 23)"
1.31,"(19, 23)"
1.31,"(20, 23)"
1.31,"(21, 23)"
1.31,"(22, 23)"
1.31,"(23, 23)"
1.31,"(24, 23)"
1.31,"(25, 23)"
1.31,"(26, 23)"
1.31,"(27, 23)"
1.31,"(28, 23)"
1.31,"(29, 23)"
1.31,"(30, 23)"
1.31,"(31, 23)"
1.36,"(9, 22)"
1.36,"(10, 22)"
1.36,"(11, 22)"
1.36,"(12, 22)"
1.36,"(13, 22)"
1.36,"(14, 22)"
1.36,"(15, 22)"
1.36,"(16, 22)"
1.36,"(17, 22)"
1.36,"(18, 22)"
1.36,"(19, 22)"
1.36,"(20, 22)"
1.36,"(21, 22)"
1.36,"(22, 22)"
1.36,"(23, 22)"
1.36,"(24, 22)"
1.36,"(25, 22)"
1.36,"(26, 22)"
1.36,"(27, 22)"
1.36,"(28, 22)"
1.36,"(29, 22)"
1.36,"(30, 22)"
1.36,"(31, 22)"
1.4,"(9, 21)"
1.4,"(10, 21)"
1.4,"(11, 21)"
1.4,"(12, 21)"
1.4,"(13, 21)"
1.4,"(14, 21)"
1.4,"(15, 21)"
1.4,"(16, 21)"
1.4,"(17, 21)"
1.4,"(18, 21)"
1.4,"(19, 21)"
1.4,"(20, 21)"
1.4,"(21, 21)"
1.4,"(22, 21)"
1.4,"(23, 21)"
1.4,"(24, 21)"
1.4,"(25, 21)"
1.4,"(26, 21)"
1.4,"(27, 21)"
1.4,"(28, 21)"
1.4,"(29, 21)"
1.4,"(30, 21)"
1.4,"(31, 21)"
1.44,"(9, 20)"
1.44,"(10, 20)"
1.44,"(11, 20)"
1.44,"(12, 20)"
1.44,"(13, 20)"
1.44,"(14, 20)"
1.44,"(15, 20)"
1.44,"(16, 20)"
1.44,"(17, 20)"
1.44,"(18, 20)"
1.44,"(19, 20)"
1.44,"(20, 20)"
1.44,"(21, 20)"
1.44,"(22, 20)"
1.44,"(23, 20)"
1.44,"(24, 20)"
1.44,"(25, 20)"
1.44,"(26, 20)"
1.44,"(27, 20)"
1.44,"(28, 20)"
1.44,"(29, 20)"
1.44,"(30, 20)"
1.44,"(31, 20)"
1.49,"(9, 19)"
1.49,"(10, 19)"
1.49,"(11, 19)"
1.49,"(12, 19)"
1.49,"(13, 19)"
1.49,"(14, 19)"
1.49,"(15, 19)"
1.49,"(16, 19)"
1.49,"(17, 19)"
1.49,"(18, 19)"
1.49,"(19, 19)"
1.49,"(20, 19)"
1.49,"(21, 19)"
1.49,"(22, 19)"
1.49,"(23, 19)"
1.49,"(24, 19)"
1.49,"(25, 19)"
1.49,"(26, 19)"
1.49,"(27, 19)"
1.49,"(28, 19)"
1.49,"(29, 19)"
1.49,"(30, 19)"
1.49,"(31, 19)"
1.53,"(9, 18)"
1.53,"(10, 18)"
1.53,"(11, 18)"
1.53,"(12, 18)"
1.53,"(13, 18)"
1.53,"(14, 18)"
1.53,"(15, 18)"
1.53,"(16, 18)"
1.53,"(17, 18)"
1.53,"(18, 18)"
1.53,"(19, 18)"
1.53,"(20, 18)"
1.53,"(21, 18)"
1.53,"(22, 18)"
1.53,"(23, 18)"
1.53,"(24, 18)"
1.53,"(25, 18)"
1.53,"(26, 18)"
1.53,"(27, 18)"
1.53,"(28, 18)"
1.53,"(29, 18)"
1.53,"(30, 18)"
1.53,"(31, 18)"
1.58,"(9, 17)"
1.58,"(10, 17)"
1.58,"(11, 17)"
1.58,"(12, 17)"
1.58,"(13, 17)"
1.58,"(14, 17)"
1.58,"(15, 17)"
1.58,"(16, 17)"
1.58,"(17, 17)"
1.58,"(18, 17)"
1.58,"(19, 17)"
1.58,"(20, 17)"
1.58,"(21, 17)"
1.58,"(22, 17)"
1.58,"(23, 17)"
1.58,"(24, 17)"
1.58,"(25, 17)"
1.58,"(26, 17)"
1.58,"(27, 17)"
1.58,"(28, 17)"
1.58,"(29, 17)"
1.58,"(30, 17)"
1.58,"(31, 17)"
1.62,"(9, 16)"
1.62,"(10, 16)"
1.62,"(11, 16)"
1.62,"(12, 16)"
1.62,"(13, 16)"
1.62,"(14, 16)"
1.62,"(15, 16)"
1.62,"(16, 16)"
1.62,"(17, 16)"
1.62,"(18, 16)"
1.62,"(19, 16)"
1.62,"(20, 16)"
1.62,"(21, 16)"
1.62,"(22, 16)"
1.62,"(23, 16)"
1.62,"(24, 16)"
1.62,"(25, 16)"
1.62,"(26, 16)"
1.62,"(27, 16)"
1.62,"(28, 16)"
1.62,"(29, 16)"
1.62,"(30, 16)"
1.62,"(31, 16)"
1.67,"(9, 15)"
1.67,"(10, 15)"
1.67,"(11, 15)"
1.67,"(12, 15)"
1.67,"(13, 15)"
1.67,"(14, 15)"
1.67,"(15, 15)"
1.67,"(16, 15)"
1.67,"(17, 15)"
1.67,"(18, 15)"
1.67,"(19, 15)"
1.67,"(20, 15)"
1.67,"(21, 15)"
1.67,"(22, 15)"
1.67,"(23, 15)"
1.67,"(24, 15)"
1.67,"(25, 15)"
1.67,"(26, 15)"
1.67,"(27, 15)"
1.67,"(28, 15)"
1.67,"(29, 15)"
1.67,"(30, 15)"
1.67,"(31, 15)"
