deviation_factor,midpoint
1.15,"(23, 33)"
1.15,"(24, 33)"
1.15,"(25, 33)"
1.15,"(26, 33)"
1.15,"(27, 33)"
1.15,"(28, 33)"
1.15,"(29, 33)"
1.15,"(30, 33)"
1.15,"(31, 33)"
1.2,"(9, 32)"
1.2,"(10, 32)"
1.2,"(11, 32)"
1.2,"(12, 32)"
1.2,"(13, 32)"
1.2,"(14, 32)"
1.2,"(15, 32)"
1.2,"(16, 32)"
1.2,"(17, 32)"
1.2,"(18, 32)"
1.2,"(19, 32)"
1.2,"(20, 32)"
1.2,"(21, 32)"
1.2,"(22, 32)"
1.2,"(23, 32)"
1.2,"(24, 32)"
1.2,"(25, 32)"
1.2,"(26, 32)"
1.2,"(27, 32)"
1.2,"(28, 32)"
1.2,"(29, 32)"
1.2,"(30, 32)"
1.2,"(31, 32)"
1.24,"(9, 31)"
1.24,"(10, 31)"
1.24,"(11, 31)"
1.24,"(12, 31)"
1.24,"(13, 31)"
1.24,"(14, 31)"
1.24,"(15, 31)"
1.24,"(16, 31)"
1.24,"(17, 31)"
1.24,"(18, 31)"
1.24,"(19, 31)"
1.24,"(20, 31)"
1.24,"(21, 31)"
1.24,"(22, 31)"
1.24,"(23, 31)"
1.24,"(24, 31)"
1.24,"(25, 31)"
1.24,"(26, 31)"
1.24,"(27, 31)"
1.24,"(28, 31)"
1.24,"(29, 31)"
1.24,"(30, 31)"
1.24,"(31, 31)"
1.29,"(9, 30)"
1.29,"(10, 30)"
1.29,"(11, 30)"
1.29,"(12, 30)"
1.29,"(13, 30)"
1.29,"(14, 30)"
1.29,"(15, 30)"
1.29,"(16, 30)"
1.29,"(17, 30)"
1.29,"(18, 30)"
1.29,"(19, 30)"
1.29,"(20, 30)"
1.29,"(21, 30)"
1.29,"(22, 30)"
1.29,"(23, 30)"
1.29,"(24, 30)"
1.29,"(25, 30)"
1.29,"(26, 30)"
1.29,"(27, 30)"
1.29,"(28, 30)"
1.29,"(29, 30)"
1.29,"(30, 30)"
1.29,"(31, 30)"
1.34,"(9, 29)"
1.34,"(10, 29)"
1.34,"(11, 29)"
1.34,"(12, 29)"
1.34,"(13, 29)"
1.34,"(14, 29)"
1.34,"(15, 29)"
1.34,"(16, 29)"
1.34,"(17, 29)"
1.34,"(18, 29)"
1.34,"(19, 29)"
1.34,"(20, 29)"
1.34,"(21, 29)"
1.34,"(22, 29)"
1.34,"(23, 29)"
1.34,"(24, 29)"
1.34,"(25, 29)"
1.34,"(26, 29)"
1.34,"(27, 29)"
1.34,"(28, 29)"
1.34,"(29, 29)"
1.34,"(30, 29)"
1.34,"(31, 29)"
1.39,"(9, 28)"
1.39,"(10, 28)"
1.39,"(11, 28)"
1.39,"(12, 28)"
1.39,"(13, 28)"
1.39,"(14, 28)"
1.39,"(15, 28)"
1.39,"(16, 28)"
1.39,"(17, 28)"
1.39,"(18, 28)"
1.39,"(19, 28)"
1.39,"(20, 28)"
1.39,"(21, 28)"
1.39,"(22, 28)"
1.39,"(23, 28)"
1.39,"(24, 28)"
1.39,"(25, 28)"
1.39,"(26, 28)"
1.39,"(27, 28)"
1.39,"(28, 28)"
1.39,"(29, 28)"
1.39,"(30, 28)"
1.39,"(31, 28)"
1.44,"(9, 27)"
1.44,"(10, 27)"
1.44,"(11, 27)"
1.44,"(12, 27)"
1.44,"(13, 27)"
1.44,"(14, 27)"
1.44,"(15, 27)"
1.44,"(16, 27)"
1.44,"(17, 27)"
1.44,"(18, 27)"
1.44,"(19, 27)"
1.44,"(20, 27)"
1.44,"(21, 27)"
1.44,"(22, 27)"
1.44,"(23, 27)"
1.44,"(24, 27)"
1.44,"(25, 27)"
1.44,"(26, 27)"
1.44,"(27, 27)"
1.44,"(28, 27)"
1.44,"(29, 27)"
1.44,"(30, 27)"
1.44,"(31, 27)"
1.49,"(9, 26)"
1.49,"(10, 26)"
1.49,"(11, 26)"
1.49,"(12, 26)"
1.49,"(13, 26)"
1.49,"(14, 26)"
1.49,"(15, 26)"
1.49,"(16, 26)"
1.49,"(17, 26)"
1.49,"(18, 26)"
1.49,"(19, 26)"
1.49,"(20, 26)"
1.49,"(21, 26)"
1.49,"(22, 26)"
1.49,"(23, 26)"
1.49,"(24, 26)"
1.49,"(25, 26)"
1.49,"(26, 26)"
1.49,"(27, 26)"
1.49,"(28, 26)"
1.49,"(29, 26)"
1.49,"(30, 26)"
1.49,"(31, 26)"
1.54,"(9, 25)"
1.54,"(10, 25)"
1.54,"(11, 25)"
1.54,"(12, 25)"
1.54,"(13, 25)"
1.54,"(14, 25)"
1.54,"(15, 25)"
1.54,"(16, 25)"
1.54,"(17, 25)"
1.54,"(18, 25)"
1.54,"(19, 25)"
1.54,"(20, 25)"
1.54,"(21, 25)"
1.54,"(22, 25)"
1.54,"(23, 25)"
1.54,"(24, 25)"
1.54,"(25, 25)"
1.54,"(26, 25)"
1.54,"(27, 25)"
1.54,"(28, 25)"
1.54,"(29, 25)"
1.54,"(30, 25)"
1.54,"(31, 25)"
1.59,"(9, 24)"
1.59,"(10, 24)"
1.59,"(11, 24)"
1.59,"(12, 24)"
1.59,"(13, 24)"
1.59,"(14, 24)"
1.59,"(15, 24)"
1.59,"(16, 24)"
1.59,"(17, 24)"
1.59,"(18, 24)"
1.59,"(19, 24)"
1.59,"(20, 24)"
1.59,"(21, 24)"
1.59,"(22, 24)"
1.59,"(23, 24)"
1.59,"(24, 24)"
1.59,"(25, 24)"
1.59,"(26, 24)"
1.59,"(27, 24)"
1.59,"(28, 24)"
1.59,"(29, 24)"
1.59,"(30, 24)"
1.59,"(31, 24)"
1.63,"(9, 23)"
1.63,"(10, 23)"
1.63,"(11, 23)"
1.63,"(12, 23)"
1.63,"(13, 23)"
1.63,"(14, 23)"
1.63,"(15, 23)"
1.63,"(16, 23)"
1.63,"(17, 23)"
1.63,"(18, 23)"
1.63,"(19, 23)"
1.63,"(20, 23)"
1.63,"(21, 23)"
1.63,"(22, 23)"
1.63,"(23, 23)"
1.63,"(24, 23)"
1.63,"(25, 23)"
1.63,"(26, 23)"
1.63,"(27, 23)"
1.63,"(28, 23)"
1.63,"(29, 23)"
1.63,"(30, 23)"
1.63,"(31, 23)"
1.68,"(9, 22)"
1.68,"(10, 22)"
1.68,"(11, 22)"
1.68,"(12, 22)"
1.68,"(13, 22)"
1.68,"(14, 22)"
1.68,"(15, 22)"
1.68,"(16, 22)"
1.68,"(17, 22)"
1.68,"(18, 22)"
1.68,"(19, 22)"
1.68,"(20, 22)"
1.68,"(21, 22)"
1.68,"(22, 22)"
1.68,"(23, 22)"
1.68,"(24, 22)"
1.68,"(25, 22)"
1.68,"(26, 22)"
1.68,"(27, 22)"
1.68,"(28, 22)"
1.68,"(29, 22)"
1.68,"(30, 22)"
1.68,"(31, 22)"
