deviation_factor,midpoint
1.21,"(14, 25)"
1.21,"(15, 25)"
1.21,"(16, 25)"
1.21,"(17, 25)"
1.21,"(18, 25)"
1.21,"(19, 25)"
1.21,"(20, 25)"
1.21,"(21, 25)"
1.21,"(22, 25)"
1.21,"(23, 25)"
1.21,"(24, 25)"
1.21,"(25, 25)"
1.21,"(26, 25)"
1.21,"(27, 25)"
1.21,"(28, 25)"
1.21,"(29, 25)"
1.21,"(30, 25)"
1.21,"(31, 25)"
1.26,"(9, 24)"
1.26,"(10, 24)"
1.26,"(11, 24)"
1.26,"(12, 24)"
1.26,"(13, 24)"
1.26,"(14, 24)"
1.26,"(15, 24)"
1.26,"(16, 24)"
1.26,"(17, 24)"
1.26,"(18, 24)"
1.26,"(19, 24)"
1.26,"(20, 24)"
1.26,"(21, 24)"
1.26,"(22, 24)"
1.26,"(23, 24)"
1.26,"(24, 24)"
1.26,"(25, 24)"
1.26,"(26, 24)"
1.26,"(27, 24)"
1.26,"(28, 24)"
1.26,"(29, 24)"
1.26,"(30, 24)"
1.26,"(31, 24)"
1.3,"(9, 23)"
1.3,"(10, 23)"
1.3,"(11, 23)"
1.3,"(12, 23)"
1.3,"(13, 23)"
1.3,"(14, 23)"
1.3,"(15, 23)"
1.3,"(16, 23)"
1.3,"(17, 23)"
1.3,"(18, 23)"
1.3,"(19, 23)"
1.3,"(20, 23)"
1.3,"(21, 23)"
1.3,"(22, 23)"
1.3,"(23, 23)"
1.3,"(24, 23)"
1.3,"(25, 23)"
1.3,"(26, 23)"
1.3,"(27, 23)"
1.3,"(28, 23)"
1.3,"(29, 23)"
1.3,"(30, 23)"
1.3,"(31, 23)"
1.34,"(9, 22)"
1.34,"(10, 22)"
1.34,"(11, 22)"
1.34,"(12, 22)"
1.34,"(13, 22)"
1.34,"(14, 22)"
1.34,"(15, 22)"
1.34,"(16, 22)"
1.34,"(17, 22)"
1.34,"(18, 22)"
1.34,"(19, 22)"
1.34,"(20, 22)"
1.34,"(21, 22)"
1.34,"(22, 22)"
1.34,"(23, 22)"
1.34,"(24, 22)"
1.34,"(25, 22)"
1.34,"(26, 22)"
1.34,"(27, 22)"
1.34,"(28, 22)"
1.34,"(29, 22)"
1.34,"(30, 22)"
1.34,"(31, 22)"
1.38,"(9, 21)"
1.38,"(10, 21)"
1.38,"(11, 21)"
1.38,"(12, 21)"
1.38,"(13, 21)"
1.38,"(14, 21)"
1.38,"(15, 21)"
1.38,"(16, 21)"
1.38,"(17, 21)"
1.38,"(18, 21)"
1.38,"(19, 21)"
1.38,"(20, 21)"
1.38,"(21, 21)"
1.38,"(22, 21)"
1.38,"(23, 21)"
1.38,"(24, 21)"
1.38,"(25, 21)"
1.38,"(26, 21)"
1.38,"(27, 21)"
1.38,"(28, 21)"
1.38,"(29, 21)"
1.38,"(30, 21)"
1.38,"(31, 21)"
1.43,"(9, 20)"
1.43,"(10, 20)"
1.43,"(11, 20)"
1.43,"(12, 20)"
1.43,"(13, 20)"
1.43,"(14, 20)"
1.43,"(15, 20)"
1.43,"(16, 20)"
1.43,"(17, 20)"
1.43,"(18, 20)"
1.43,"(19, 20)"
1.43,"(20, 20)"
1.43,"(21, 20)"
1.43,"(22, 20)"
1.43,"(23, 20)"
1.43,"(24, 20)"
1.43,"(25, 20)"
1.43,"(26, 20)"
1.43,"(27, 20)"
1.43,"(28, 20)"
1.43,"(29, 20)"
1.43,"(30, 20)"
1.43,"(31, 20)"
1.47,"(9, 19)"
1.47,"(10, 19)"
1.47,"(11, 19)"
1.47,"(12, 19)"
1.47,"(13, 19)"
1.47,"(14, 19)"
1.47,"(15, 19)"
1.47,"(16, 19)"
1.47,"(17, 19)"
1.47,"(18, 19)"
1.47,"(19, 19)"
1.47,"(20, 19)"
1.47,"(21, 19)"
1.47,"(22, 19)"
1.47,"(23, 19)"
1.47,"(24, 19)"
1.47,"(25, 19)"
1.47,"(26, 19)"
1.47,"(27, 19)"
1.47,"(28, 19)"
1.47,"(29, 19)"
1.47,"(30, 19)"
1.47,"(31, 19)"
1.51,"(9, 18)"
1.51,"(10, 18)"
1.51,"(11, 18)"
1.51,"(12, 18)"
1.51,"(13, 18)"
1.51,"(14, 18)"
1.51,"(15, 18)"
1.51,"(16, 18)"
1.51,"(17, 18)"
1.51,"(18, 18)"
1.51,"(19, 18)"
1.51,"(20, 18)"
1.51,"(21, 18)"
1.51,"(22, 18)"
1.51,"(23, 18)"
1.51,"(24, 18)"
1.51,"(25, 18)"
1.51,"(26, 18)"
1.51,"(27, 18)"
1.51,"(28, 18)"
1.51,"(29, 18)"
1.51,"(30, 18)"
1.51,"(31, 18)"
1.55,"(9, 17)"
1.55,"(10, 17)"
1.55,"(11, 17)"
1.55,"(12, 17)"
1.55,"(13, 17)"
1.55,"(14, 17)"
1.55,"(15, 17)"
1.55,"(16, 17)"
1.55,"(17, 17)"
1.55,"(18, 17)"
1.55,"(19, 17)"
1.55,"(20, 17)"
1.55,"(21, 17)"
1.55,"(22, 17)"
1.55,"(23, 17)"
1.55,"(24, 17)"
1.55,"(25, 17)"
1.55,"(26, 17)"
1.55,"(27, 17)"
1.55,"(28, 17)"
1.55,"(29, 17)"
1.55,"(30, 17)"
1.55,"(31, 17)"
1.6,"(9, 16)"
1.6,"(10, 16)"
1.6,"(11, 16)"
1.6,"(12, 16)"
1.6,"(13, 16)"
1.6,"(14, 16)"
1.6,"(15, 16)"
1.6,"(16, 16)"
1.6,"(17, 16)"
1.6,"(18, 16)"
1.6,"(19, 16)"
1.6,"(20, 16)"
1.6,"(21, 16)"
1.6,"(22, 16)"
1.6,"(23, 16)"
1.6,"(24, 16)"
1.6,"(25, 16)"
1.6,"(26, 16)"
1.6,"(27, 16)"
1.6,"(28, 16)"
1.6,"(29, 16)"
1.6,"(30, 16)"
1.6,"(31, 16)"
1.64,"(9, 15)"
1.64,"(10, 15)"
1.64,"(11, 15)"
1.64,"(12, 15)"
1.64,"(13, 15)"
1.64,"(14, 15)"
1.64,"(15, 15)"
1.64,"(16, 15)"
1.64,"(17, 15)"
1.64,"(18, 15)"
1.64,"(19, 15)"
1.64,"(20, 15)"
1.64,"(21, 15)"
1.64,"(22, 15)"
1.64,"(23, 15)"
1.64,"(24, 15)"
1.64,"(25, 15)"
1.64,"(26, 15)"
1.64,"(27, 15)"
1.64,"(28, 15)"
1.64,"(29, 15)"
1.64,"(30, 15)"
1.64,"(31, 15)"
1.68,"(9, 14)"
1.68,"(10, 14)"
1.68,"(11, 14)"
1.68,"(12, 14)"
1.68,"(13, 14)"
1.68,"(14, 14)"
1.68,"(15, 14)"
1.68,"(16, 14)"
1.68,"(17, 14)"
1.68,"(18, 14)"
1.68,"(19, 14)"
1.68,"(20, 14)"
1.68,"(21, 14)"
1.68,"(22, 14)"
1.68,"(23, 14)"
1.68,"(24, 14)"
1.68,"(25, 14)"
1.68,"(26, 14)"
1.68,"(27, 14)"
1.68,"(28, 14)"
1.68,"(29, 14)"
1.68,"(30, 14)"
1.68,"(31, 14)"
