deviation_factor,midpoint
1.09,"(12, 32)"
1.09,"(13, 22)"
1.09,"(13, 32)"
1.09,"(14, 22)"
1.09,"(14, 32)"
1.09,"(15, 22)"
1.09,"(15, 32)"
1.09,"(16, 22)"
1.09,"(16, 32)"
1.09,"(17, 22)"
1.09,"(17, 32)"
1.09,"(18, 22)"
1.09,"(18, 32)"
1.09,"(19, 22)"
1.09,"(19, 32)"
1.09,"(20, 22)"
1.09,"(20, 32)"
1.09,"(21, 22)"
1.09,"(21, 32)"
1.09,"(22, 22)"
1.09,"(22, 32)"
1.09,"(23, 22)"
1.09,"(23, 32)"
1.09,"(24, 22)"
1.09,"(24, 32)"
1.09,"(25, 22)"
1.09,"(25, 32)"
1.09,"(26, 22)"
1.09,"(26, 32)"
1.09,"(27, 22)"
1.09,"(27, 32)"
1.09,"(28, 22)"
1.09,"(28, 32)"
1.09,"(29, 22)"
1.09,"(29, 32)"
1.09,"(30, 22)"
1.09,"(30, 32)"
1.09,"(31, 22)"
1.09,"(31, 32)"
1.13,"(9, 21)"
1.13,"(9, 33)"
1.13,"(10, 21)"
1.13,"(10, 33)"
1.13,"(11, 21)"
1.13,"(11, 33)"
1.13,"(12, 21)"
1.13,"(12, 33)"
1.13,"(13, 21)"
1.13,"(13, 33)"
1.13,"(14, 21)"
1.13,"(14, 33)"
1.13,"(15, 21)"
1.13,"(15, 33)"
1.13,"(16, 21)"
1.13,"(16, 33)"
1.13,"(17, 21)"
1.13,"(17, 33)"
1.13,"(18, 21)"
1.13,"(18, 33)"
1.13,"(19, 21)"
1.13,"(19, 33)"
1.13,"(20, 21)"
1.13,"(20, 33)"
1.13,"(21, 21)"
1.13,"(21, 33)"
1.13,"(22, 21)"
1.13,"(22, 33)"
1.13,"(23, 21)"
1.13,"(23, 33)"
1.13,"(24, 21)"
1.13,"(24, 33)"
1.13,"(25, 21)"
1.13,"(25, 33)"
1.13,"(26, 21)"
1.13,"(26, 33)"
1.13,"(27, 21)"
1.13,"(27, 33)"
1.13,"(28, 21)"
1.13,"(28, 33)"
1.13,"(29, 21)"
1.13,"(29, 33)"
1.13,"(30, 21)"
1.13,"(30, 33)"
1.13,"(31, 21)"
1.13,"(31, 33)"
1.18,"(9, 20)"
1.18,"(9, 34)"
1.18,"(10, 20)"
1.18,"(10, 34)"
1.18,"(11, 20)"
1.18,"(11, 34)"
1.18,"(12, 20)"
1.18,"(12, 34)"
1.18,"(13, 20)"
1.18,"(13, 34)"
1.18,"(14, 20)"
1.18,"(14, 34)"
1.18,"(15, 20)"
1.18,"(15, 34)"
1.18,"(16, 20)"
1.18,"(16, 34)"
1.18,"(17, 20)"
1.18,"(17, 34)"
1.18,"(18, 20)"
1.18,"(18, 34)"
1.18,"(19, 20)"
1.18,"(19, 34)"
1.18,"(20, 20)"
1.18,"(20, 34)"
1.18,"(21, 20)"
1.18,"(21, 34)"
1.18,"(22, 20)"
1.18,"(22, 34)"
1.18,"(23, 20)"
1.18,"(23, 34)"
1.18,"(24, 20)"
1.18,"(24, 34)"
1.18,"(25, 20)"
1.18,"(25, 34)"
1.18,"(26, 20)"
1.18,"(26, 34)"
1.18,"(27, 20)"
1.18,"(27, 34)"
1.18,"(28, 20)"
1.18,"(28, 34)"
1.18,"(29, 20)"
1.18,"(29, 34)"
1.18,"(30, 20)"
1.18,"(30, 34)"
1.18,"(31, 20)"
1.18,"(31, 34)"
1.22,"(9, 19)"
1.22,"(9, 35)"
1.22,"(10, 19)"
1.22,"(10, 35)"
1.22,"(11, 19)"
1.22,"(11, 35)"
1.22,"(12, 19)"
1.22,"(12, 35)"
1.22,"(13, 19)"
1.22,"(13, 35)"
1.22,"(14, 19)"
1.22,"(14, 35)"
1.22,"(15, 19)"
1.22,"(15, 35)"
1.22,"(16, 19)"
1.22,"(16, 35)"
1.22,"(17, 19)"
1.22,"(17, 35)"
1.22,"(18, 19)"
1.22,"(18, 35)"
1.22,"(19, 19)"
1.22,"(19, 35)"
1.22,"(20, 19)"
1.22,"(20, 35)"
1.22,"(21, 19)"
1.22,"(21, 35)"
1.22,"(22, 19)"
1.22,"(22, 35)"
1.22,"(23, 19)"
1.22,"(23, 35)"
1.22,"(24, 19)"
1.22,"(24, 35)"
1.22,"(25, 19)"
1.22,"(25, 35)"
1.22,"(26, 19)"
1.22,"(26, 35)"
1.22,"(27, 19)"
1.22,"(27, 35)"
1.22,"(28, 19)"
1.22,"(28, 35)"
1.22,"(29, 19)"
1.22,"(29, 35)"
1.22,"(30, 19)"
1.22,"(30, 35)"
1.22,"(31, 19)"
1.22,"(31, 35)"
1.27,"(9, 18)"
1.27,"(9, 36)"
1.27,"(10, 18)"
1.27,"(10, 36)"
1.27,"(11, 18)"
1.27,"(11, 36)"
1.27,"(12, 18)"
1.27,"(12, 36)"
1.27,"(13, 18)"
1.27,"(13, 36)"
1.27,"(14, 18)"
1.27,"(14, 36)"
1.27,"(15, 18)"
1.27,"(15, 36)"
1.27,"(16, 18)"
1.27,"(16, 36)"
1.27,"(17, 18)"
1.27,"(17, 36)"
1.27,"(18, 18)"
1.27,"(18, 36)"
1.27,"(19, 18)"
1.27,"(19, 36)"
1.27,"(20, 18)"
1.27,"(20, 36)"
1.27,"(21, 18)"
1.27,"(21, 36)"
1.27,"(22, 18)"
1.27,"(22, 36)"
1.27,"(23, 18)"
1.27,"(23, 36)"
1.27,"(24, 18)"
1.27,"(24, 36)"
1.27,"(25, 18)"
1.27,"(25, 36)"
1.27,"(26, 18)"
1.27,"(26, 36)"
1.27,"(27, 18)"
1.27,"(27, 36)"
1.27,"(28, 18)"
1.27,"(28, 36)"
1.27,"(29, 18)"
1.27,"(29, 36)"
1.27,"(30, 18)"
1.27,"(30, 36)"
1.27,"(31, 18)"
1.27,"(31, 36)"
1.31,"(9, 17)"
1.31,"(9, 37)"
1.31,"(10, 17)"
1.31,"(10, 37)"
1.31,"(11, 17)"
1.31,"(11, 37)"
1.31,"(12, 17)"
1.31,"(12, 37)"
1.31,"(13, 17)"
1.31,"(13, 37)"
1.31,"(14, 17)"
1.31,"(14, 37)"
1.31,"(15, 17)"
1.31,"(15, 37)"
1.31,"(16, 17)"
1.31,"(16, 37)"
1.31,"(17, 17)"
1.31,"(17, 37)"
1.31,"(18, 17)"
1.31,"(18, 37)"
1.31,"(19, 17)"
1.31,"(19, 37)"
1.31,"(20, 17)"
1.31,"(20, 37)"
1.31,"(21, 17)"
1.31,"(21, 37)"
1.31,"(22, 17)"
1.31,"(22, 37)"
1.31,"(23, 17)"
1.31,"(23, 37)"
1.31,"(24, 17)"
1.31,"(24, 37)"
1.31,"(25, 17)"
1.31,"(25, 37)"
1.31,"(26, 17)"
1.31,"(26, 37)"
1.31,"(27, 17)"
1.31,"(27, 37)"
1.31,"(28, 17)"
1.31,"(28, 37)"
1.31,"(29, 17)"
1.31,"(29, 37)"
1.31,"(30, 17)"
1.31,"(30, 37)"
1.31,"(31, 17)"
1.31,"(31, 37)"
1.36,"(9, 16)"
1.36,"(9, 38)"
1.36,"(10, 16)"
1.36,"(10, 38)"
1.36,"(11, 16)"
1.36,"(11, 38)"
1.36,"(12, 16)"
1.36,"(12, 38)"
1.36,"(13, 16)"
1.36,"(13, 38)"
1.36,"(14, 16)"
1.36,"(14, 38)"
1.36,"(15, 16)"
1.36,"(15, 38)"
1.36,"(16, 16)"
1.36,"(16, 38)"
1.36,"(17, 16)"
1.36,"(17, 38)"
1.36,"(18, 16)"
1.36,"(18, 38)"
1.36,"(19, 16)"
1.36,"(19, 38)"
1.36,"(20, 16)"
1.36,"(20, 38)"
1.36,"(21, 16)"
1.36,"(21, 38)"
1.36,"(22, 16)"
1.36,"(22, 38)"
1.36,"(23, 16)"
1.36,"(23, 38)"
1.36,"(24, 16)"
1.36,"(24, 38)"
1.36,"(25, 16)"
1.36,"(25, 38)"
1.36,"(26, 16)"
1.36,"(26, 38)"
1.36,"(27, 16)"
1.36,"(27, 38)"
1.36,"(28, 16)"
1.36,"(28, 38)"
1.36,"(29, 16)"
1.36,"(29, 38)"
1.36,"(30, 16)"
1.36,"(30, 38)"
1.36,"(31, 16)"
1.36,"(31, 38)"
1.4,"(9, 15)"
1.4,"(9, 39)"
1.4,"(10, 15)"
1.4,"(10, 39)"
1.4,"(11, 15)"
1.4,"(11, 39)"
1.4,"(12, 15)"
1.4,"(12, 39)"
1.4,"(13, 15)"
1.4,"(13, 39)"
1.4,"(14, 15)"
1.4,"(14, 39)"
1.4,"(15, 15)"
1.4,"(15, 39)"
1.4,"(16, 15)"
1.4,"(16, 39)"
1.4,"(17, 15)"
1.4,"(17, 39)"
1.4,"(18, 15)"
1.4,"(18, 39)"
1.4,"(19, 15)"
1.4,"(19, 39)"
1.4,"(20, 15)"
1.4,"(20, 39)"
1.4,"(21, 15)"
1.4,"(21, 39)"
1.4,"(22, 15)"
1.4,"(22, 39)"
1.4,"(23, 15)"
1.4,"(23, 39)"
1.4,"(24, 15)"
1.4,"(24, 39)"
1.4,"(25, 15)"
1.4,"(25, 39)"
1.4,"(26, 15)"
1.4,"(26, 39)"
1.4,"(27, 15)"
1.4,"(27, 39)"
1.4,"(28, 15)"
1.4,"(28, 39)"
1.4,"(29, 15)"
1.4,"(29, 39)"
1.4,"(30, 15)"
1.4,"(30, 39)"
1.4,"(31, 15)"
1.4,"(31, 39)"
1.44,"(9, 14)"
1.44,"(10, 14)"
1.44,"(11, 14)"
1.44,"(12, 14)"
1.44,"(13, 14)"
1.44,"(14, 14)"
1.44,"(15, 14)"
1.44,"(16, 14)"
1.44,"(17, 14)"
1.44,"(18, 14)"
1.44,"(19, 14)"
1.44,"(20, 14)"
1.44,"(21, 14)"
1.44,"(22, 14)"
1.44,"(23, 14)"
1.44,"(24, 14)"
1.44,"(25, 14)"
1.44,"(26, 14)"
1.44,"(27, 14)"
1.44,"(28, 14)"
1.44,"(29, 14)"
1.44,"(30, 14)"
1.44,"(31, 14)"
1.49,"(9, 13)"
1.49,"(10, 13)"
1.49,"(11, 13)"
1.49,"(12, 13)"
1.49,"(13, 13)"
1.49,"(14, 13)"
1.49,"(15, 13)"
1.49,"(16, 13)"
1.49,"(17, 13)"
1.49,"(18, 13)"
1.49,"(19, 13)"
1.49,"(20, 13)"
1.49,"(21, 13)"
1.49,"(22, 13)"
1.49,"(23, 13)"
1.49,"(24, 13)"
1.49,"(25, 13)"
1.49,"(26, 13)"
1.49,"(27, 13)"
1.49,"(28, 13)"
1.49,"(29, 13)"
1.49,"(30, 13)"
1.49,"(31, 13)"
1.53,"(9, 12)"
1.53,"(10, 12)"
1.53,"(11, 12)"
1.53,"(12, 12)"
1.53,"(13, 12)"
1.53,"(14, 12)"
1.53,"(15, 12)"
1.53,"(16, 12)"
1.53,"(17, 12)"
1.53,"(18, 12)"
1.53,"(19, 12)"
1.53,"(20, 12)"
1.53,"(21, 12)"
1.53,"(22, 12)"
1.53,"(23, 12)"
1.53,"(24, 12)"
1.53,"(25, 12)"
1.53,"(26, 12)"
1.53,"(27, 12)"
1.53,"(28, 12)"
1.53,"(29, 12)"
1.53,"(30, 12)"
1.53,"(31, 12)"
1.58,"(9, 11)"
1.58,"(10, 11)"
1.58,"(11, 11)"
1.58,"(12, 11)"
1.58,"(13, 11)"
1.58,"(14, 11)"
1.58,"(15, 11)"
1.58,"(16, 11)"
1.58,"(17, 11)"
1.58,"(18, 11)"
1.58,"(19, 11)"
1.58,"(20, 11)"
1.58,"(21, 11)"
1.58,"(22, 11)"
1.58,"(23, 11)"
1.58,"(24, 11)"
1.58,"(25, 11)"
1.58,"(26, 11)"
1.58,"(27, 11)"
1.58,"(28, 11)"
1.58,"(29, 11)"
1.58,"(30, 11)"
1.58,"(31, 11)"
1.62,"(9, 10)"
1.62,"(10, 10)"
1.62,"(11, 10)"
1.62,"(12, 10)"
1.62,"(13, 10)"
1.62,"(14, 10)"
1.62,"(15, 10)"
1.62,"(16, 10)"
1.62,"(17, 10)"
1.62,"(18, 10)"
1.62,"(19, 10)"
1.62,"(20, 10)"
1.62,"(21, 10)"
1.62,"(22, 10)"
1.62,"(23, 10)"
1.62,"(24, 10)"
1.62,"(25, 10)"
1.62,"(26, 10)"
1.62,"(27, 10)"
1.62,"(28, 10)"
1.62,"(29, 10)"
1.62,"(30, 10)"
1.62,"(31, 10)"
1.67,"(9, 9)"
1.67,"(10, 9)"
1.67,"(11, 9)"
1.67,"(12, 9)"
1.67,"(13, 9)"
1.67,"(14, 9)"
1.67,"(15, 9)"
1.67,"(16, 9)"
1.67,"(17, 9)"
1.67,"(18, 9)"
1.67,"(19, 9)"
1.67,"(20, 9)"
1.67,"(21, 9)"
1.67,"(22, 9)"
1.67,"(23, 9)"
1.67,"(24, 9)"
1.67,"(25, 9)"
1.67,"(26, 9)"
1.67,"(27, 9)"
1.67,"(28, 9)"
1.67,"(29, 9)"
1.67,"(30, 9)"
1.67,"(31, 9)"
