deviation_factor,midpoint
1.21,"(21, 30)"
1.21,"(21, 38)"
1.21,"(22, 30)"
1.21,"(22, 38)"
1.21,"(23, 30)"
1.21,"(23, 38)"
1.21,"(24, 30)"
1.21,"(24, 38)"
1.21,"(25, 30)"
1.21,"(25, 38)"
1.21,"(26, 30)"
1.21,"(26, 38)"
1.21,"(27, 30)"
1.21,"(27, 38)"
1.21,"(28, 30)"
1.21,"(28, 38)"
1.21,"(29, 30)"
1.21,"(29, 38)"
1.21,"(30, 30)"
1.21,"(30, 38)"
1.21,"(31, 30)"
1.21,"(31, 38)"
1.26,"(9, 29)"
1.26,"(9, 39)"
1.26,"(10, 29)"
1.26,"(10, 39)"
1.26,"(11, 29)"
1.26,"(11, 39)"
1.26,"(12, 29)"
1.26,"(12, 39)"
1.26,"(13, 29)"
1.26,"(13, 39)"
1.26,"(14, 29)"
1.26,"(14, 39)"
1.26,"(15, 29)"
1.26,"(15, 39)"
1.26,"(16, 29)"
1.26,"(16, 39)"
1.26,"(17, 29)"
1.26,"(17, 39)"
1.26,"(18, 29)"
1.26,"(18, 39)"
1.26,"(19, 29)"
1.26,"(19, 39)"
1.26,"(20, 29)"
1.26,"(20, 39)"
1.26,"(21, 29)"
1.26,"(21, 39)"
1.26,"(22, 29)"
1.26,"(22, 39)"
1.26,"(23, 29)"
1.26,"(23, 39)"
1.26,"(24, 29)"
1.26,"(24, 39)"
1.26,"(25, 29)"
1.26,"(25, 39)"
1.26,"(26, 29)"
1.26,"(26, 39)"
1.26,"(27, 29)"
1.26,"(27, 39)"
1.26,"(28, 29)"
1.26,"(28, 39)"
1.26,"(29, 29)"
1.26,"(29, 39)"
1.26,"(30, 29)"
1.26,"(30, 39)"
1.26,"(31, 29)"
1.26,"(31, 39)"
1.31,"(9, 28)"
1.31,"(10, 28)"
1.31,"(11, 28)"
1.31,"(12, 28)"
1.31,"(13, 28)"
1.31,"(14, 28)"
1.31,"(15, 28)"
1.31,"(16, 28)"
1.31,"(17, 28)"
1.31,"(18, 28)"
1.31,"(19, 28)"
1.31,"(20, 28)"
1.31,"(21, 28)"
1.31,"(22, 28)"
1.31,"(23, 28)"
1.31,"(24, 28)"
1.31,"(25, 28)"
1.31,"(26, 28)"
1.31,"(27, 28)"
1.31,"(28, 28)"
1.31,"(29, 28)"
1.31,"(30, 28)"
1.31,"(31, 28)"
1.36,"(9, 27)"
1.36,"(10, 27)"
1.36,"(11, 27)"
1.36,"(12, 27)"
1.36,"(13, 27)"
1.36,"(14, 27)"
1.36,"(15, 27)"
1.36,"(16, 27)"
1.36,"(17, 27)"
1.36,"(18, 27)"
1.36,"(19, 27)"
1.36,"(20, 27)"
1.36,"(21, 27)"
1.36,"(22, 27)"
1.36,"(23, 27)"
1.36,"(24, 27)"
1.36,"(25, 27)"
1.36,"(26, 27)"
1.36,"(27, 27)"
1.36,"(28, 27)"
1.36,"(29, 27)"
1.36,"(30, 27)"
1.36,"(31, 27)"
1.41,"(9, 26)"
1.41,"(10, 26)"
1.41,"(11, 26)"
1.41,"(12, 26)"
1.41,"(13, 26)"
1.41,"(14, 26)"
1.41,"(15, 26)"
1.41,"(16, 26)"
1.41,"(17, 26)"
1.41,"(18, 26)"
1.41,"(19, 26)"
1.41,"(20, 26)"
1.41,"(21, 26)"
1.41,"(22, 26)"
1.41,"(23, 26)"
1.41,"(24, 26)"
1.41,"(25, 26)"
1.41,"(26, 26)"
1.41,"(27, 26)"
1.41,"(28, 26)"
1.41,"(29, 26)"
1.41,"(30, 26)"
1.41,"(31, 26)"
1.46,"(9, 25)"
1.46,"(10, 25)"
1.46,"(11, 25)"
1.46,"(12, 25)"
1.46,"(13, 25)"
1.46,"(14, 25)"
1.46,"(15, 25)"
1.46,"(16, 25)"
1.46,"(17, 25)"
1.46,"(18, 25)"
1.46,"(19, 25)"
1.46,"(20, 25)"
1.46,"(21, 25)"
1.46,"(22, 25)"
1.46,"(23, 25)"
1.46,"(24, 25)"
1.46,"(25, 25)"
1.46,"(26, 25)"
1.46,"(27, 25)"
1.46,"(28, 25)"
1.46,"(29, 25)"
1.46,"(30, 25)"
1.46,"(31, 25)"
1.51,"(9, 24)"
1.51,"(10, 24)"
1.51,"(11, 24)"
1.51,"(12, 24)"
1.51,"(13, 24)"
1.51,"(14, 24)"
1.51,"(15, 24)"
1.51,"(16, 24)"
1.51,"(17, 24)"
1.51,"(18, 24)"
1.51,"(19, 24)"
1.51,"(20, 24)"
1.51,"(21, 24)"
1.51,"(22, 24)"
1.51,"(23, 24)"
1.51,"(24, 24)"
1.51,"(25, 24)"
1.51,"(26, 24)"
1.51,"(27, 24)"
1.51,"(28, 24)"
1.51,"(29, 24)"
1.51,"(30, 24)"
1.51,"(31, 24)"
1.56,"(9, 23)"
1.56,"(10, 23)"
1.56,"(11, 23)"
1.56,"(12, 23)"
1.56,"(13, 23)"
1.56,"(14, 23)"
1.56,"(15, 23)"
1.56,"(16, 23)"
1.56,"(17, 23)"
1.56,"(18, 23)"
1.56,"(19, 23)"
1.56,"(20, 23)"
1.56,"(21, 23)"
1.56,"(22, 23)"
1.56,"(23, 23)"
1.56,"(24, 23)"
1.56,"(25, 23)"
1.56,"(26, 23)"
1.56,"(27, 23)"
1.56,"(28, 23)"
1.56,"(29, 23)"
1.56,"(30, 23)"
1.56,"(31, 23)"
1.62,"(9, 22)"
1.62,"(10, 22)"
1.62,"(11, 22)"
1.62,"(12, 22)"
1.62,"(13, 22)"
1.62,"(14, 22)"
1.62,"(15, 22)"
1.62,"(16, 22)"
1.62,"(17, 22)"
1.62,"(18, 22)"
1.62,"(19, 22)"
1.62,"(20, 22)"
1.62,"(21, 22)"
1.62,"(22, 22)"
1.62,"(23, 22)"
1.62,"(24, 22)"
1.62,"(25, 22)"
1.62,"(26, 22)"
1.62,"(27, 22)"
1.62,"(28, 22)"
1.62,"(29, 22)"
1.62,"(30, 22)"
1.62,"(31, 22)"
1.67,"(9, 21)"
1.67,"(10, 21)"
1.67,"(11, 21)"
1.67,"(12, 21)"
1.67,"(13, 21)"
1.67,"(14, 21)"
1.67,"(15, 21)"
1.67,"(16, 21)"
1.67,"(17, 21)"
1.67,"(18, 21)"
1.67,"(19, 21)"
1.67,"(20, 21)"
1.67,"(21, 21)"
1.67,"(22, 21)"
1.67,"(23, 21)"
1.67,"(24, 21)"
1.67,"(25, 21)"
1.67,"(26, 21)"
1.67,"(27, 21)"
1.67,"(28, 21)"
1.67,"(29, 21)"
1.67,"(30, 21)"
1.67,"(31, 21)"
