y_0,x_0,y_1,x_1,y_2,x_2,y_3,x_3,y_4,x_4,y_5,x_5,y_6,x_6,y_7,x_7,y_8,x_8,y_9,x_9,y_10,x_10,y_11,x_11,y_12,x_12,y_13,x_13,y_14,x_14,y_15,x_15,y_16,x_16,y_17,x_17,y_18,x_18,y_19,x_19,y_20,x_20,y_21,x_21,y_22,x_22,y_23,x_23,y_24,x_24,y_25,x_25,y_26,x_26,y_27,x_27,y_28,x_28,y_29,x_29,y_30,x_30,y_31,x_31,y_32,x_32,y_33,x_33,y_34,x_34,y_35,x_35,y_36,x_36,y_37,x_37,y_38,x_38,y_39,x_39,y_40,x_40,y_41,x_41,y_42,x_42,y_43,x_43,y_44,x_44,y_45,x_45,y_46,x_46,y_47,x_47,y_48,x_48,y_49,x_49,y_50,x_50,y_51,x_51,y_52,x_52,y_53,x_53,y_54,x_54,y_55,x_55,y_56,x_56,y_57,x_57,y_58,x_58,y_59,x_59,y_60,x_60,y_61,x_61,y_62,x_62,y_63,x_63,y_64,x_64,y_65,x_65,y_66,x_66,y_67,x_67,y_68,x_68,y_69,x_69,y_70,x_70,y_71,x_71,y_72,x_72,y_73,x_73,y_74,x_74,y_75,x_75,y_76,x_76,y_77,x_77,y_78,x_78,y_79,x_79,y_80,x_80,y_81,x_81,y_82,x_82,y_83,x_83,y_84,x_84,y_85,x_85,y_86,x_86,y_87,x_87,y_88,x_88,y_89,x_89,y_90,x_90,y_91,x_91,y_92,x_92,y_93,x_93,y_94,x_94,y_95,x_95,y_96,x_96,y_97,x_97,y_98,x_98,y_99,x_99,y_100,x_100,y_101,x_101,y_102,x_102,y_103,x_103,y_104,x_104,y_105,x_105,y_106,x_106
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,37,28,36,28,35,28,34,28,33,28,32,28,31,28,30,28,29,28,28,28,27,28,26,28,25,28,24,28,24,29,24,30,24,31,23,31,23,32,22,32,21,32,20,32,19,32,19,33,18,33,17,33,17,34,17,33,16,33,15,33,14,33,14,32,14,31,14,30,13,30,13,29,13,28,13,27,13,26,13,25,13,24,13,23,13,22,13,21,13,20,13,19,13,18,12,18,12,17,12,16,12,15,11,15,11,14,11,13,10,13,10,12,10,11,9,11,9,10,9,9,8,9,8,8,7,8,6,8,6,7,6,6,6,5,5,5,5,4,4,4,4,3,4,2,4,1,3,1,2,1,1,1,1,0,0,0
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,37,28,36,28,35,28,34,28,33,28,32,28,31,28,30,28,29,28,28,28,27,28,26,28,25,28,25,27,24,27,23,27,22,27,22,26,21,26,20,26,20,25,19,25,19,24,18,24,18,23,18,22,18,21,18,20,17,20,17,19,17,18,17,17,17,16,17,15,17,14,17,13,17,12,17,11,17,10,17,9,16,9,16,8,15,8,14,8,13,8,12,8,11,8,10,8,9,8,8,8,8,7,7,7,7,6,7,5,7,4,7,3,7,2,6,2,5,2,5,1,4,1,3,1,2,1,2,0,1,0,0,0
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,37,28,36,28,35,28,34,28,33,28,32,28,31,28,31,27,30,27,29,27,28,27,27,27,26,27,25,27,24,27,23,27,22,27,21,27,20,27,20,26,19,26,19,25,18,25,17,25,17,24,17,23,17,22,17,21,17,20,16,20,16,19,15,19,14,19,14,18,14,17,14,16,14,15,14,14,14,13,13,13,13,12,12,12,12,11,11,11,10,11,9,11,9,10,9,9,8,9,8,8,7,8,7,7,7,6,7,5,6,5,6,4,5,4,5,3,5,2,4,2,4,1,3,1,3,0,2,0,1,0,0,0
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,37,28,36,28,35,28,35,29,34,29,33,29,32,29,31,29,30,29,29,29,29,30,28,30,27,30,27,31,26,31,25,31,25,32,25,33,24,33,23,33,23,34,23,35,22,35,21,35,20,35,19,35,18,35,18,34,18,33,17,33,17,32,16,32,16,31,16,30,15,30,15,29,15,28,15,27,15,26,15,25,15,24,15,23,15,22,15,21,15,20,14,20,13,20,13,19,13,18,13,17,12,17,12,16,12,15,12,14,12,13,12,12,12,11,11,11,11,10,11,9,10,9,10,8,10,7,10,6,10,5,10,4,9,4,9,3,8,3,7,3,7,2,6,2,6,1,5,1,4,1,4,0,3,0,2,0,1,0,0,0
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,37,28,37,27,36,27,35,27,35,26,35,25,35,24,35,23,34,23,33,23,33,22,33,21,32,21,31,21,30,21,30,20,30,19,29,19,29,18,28,18,27,18,27,17,27,16,26,16,26,15,25,15,25,14,25,13,25,12,25,11,25,10,25,9,25,8,25,7,25,6,25,5,24,5,24,4,23,4,22,4,21,4,20,4,19,4,19,3,18,3,17,3,17,2,16,2,16,1,16,0,15,0,14,0,13,0,12,0,11,0,10,0,9,0,8,0,7,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,37,28,36,28,36,29,36,30,35,30,35,31,34,31,33,31,32,31,31,31,31,32,31,33,31,34,30,34,29,34,29,35,28,35,27,35,27,36,26,36,26,35,26,34,26,33,26,32,25,32,25,31,25,30,25,29,25,28,25,27,25,26,25,25,25,24,25,23,24,23,24,22,24,21,23,21,23,20,22,20,21,20,21,19,20,19,20,18,19,18,19,17,19,16,18,16,18,15,18,14,17,14,17,13,16,13,15,13,15,12,15,11,14,11,14,10,14,9,13,9,13,8,13,7,12,7,12,6,11,6,10,6,9,6,8,6,7,6,7,5,6,5,6,4,6,3,6,2,5,2,4,2,4,1,3,1,3,0,2,0,1,0,0,0
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,37,28,36,28,35,28,34,28,33,28,32,28,31,28,30,28,29,28,29,29,28,29,27,29,26,29,25,29,24,29,24,30,23,30,23,31,22,31,22,30,21,30,21,29,21,28,21,27,20,27,20,26,19,26,18,26,18,25,18,24,18,23,18,22,18,21,18,20,18,19,17,19,17,18,17,17,17,16,17,15,17,14,16,14,16,13,15,13,15,12,14,12,13,12,12,12,12,11,11,11,10,11,10,10,10,9,9,9,9,8,8,8,8,7,8,6,8,5,8,4,7,4,7,3,7,2,6,2,6,1,5,1,4,1,3,1,2,1,1,1,1,0,0,0
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,38,27,37,27,36,27,35,27,34,27,33,27,32,27,31,27,31,26,30,26,29,26,28,26,28,25,27,25,27,24,27,23,27,22,27,21,26,21,25,21,24,21,24,20,24,19,24,18,23,18,22,18,21,18,20,18,20,17,19,17,19,16,18,16,17,16,17,15,16,15,15,15,14,15,13,15,13,14,13,13,13,12,12,12,12,11,12,10,11,10,11,9,10,9,9,9,8,9,7,9,7,8,7,7,6,7,6,6,6,5,5,5,5,4,5,3,5,2,4,2,4,1,3,1,2,1,2,0,1,0,0,0
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,37,28,36,28,35,28,34,28,34,27,34,26,34,25,33,25,32,25,31,25,30,25,29,25,28,25,28,24,27,24,26,24,25,24,25,23,24,23,24,22,24,21,23,21,23,20,22,20,22,19,22,18,22,17,21,17,21,16,20,16,19,16,19,15,19,14,19,13,18,13,17,13,16,13,16,12,16,11,15,11,15,10,14,10,14,9,14,8,14,7,13,7,13,6,12,6,11,6,10,6,9,6,8,6,8,5,8,4,8,3,8,2,8,1,7,1,6,1,5,1,4,1,3,1,3,0,2,0,1,0,0,0
39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,39,28,38,28,37,28,36,28,36,27,36,26,35,26,35,25,34,25,33,25,33,24,32,24,31,24,31,23,31,22,31,21,31,20,30,20,30,19,29,19,29,18,28,18,27,18,26,18,26,17,25,17,25,16,24,16,23,16,22,16,22,15,22,14,22,13,22,12,21,12,21,11,21,10,20,10,19,10,19,9,19,8,18,8,18,7,18,6,18,5,18,4,18,3,17,3,16,3,16,2,16,1,16,0,15,0,14,0,13,0,12,0,11,0,10,0,9,0,8,0,7,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0
