y_0,x_0,y_1,x_1,y_2,x_2,y_3,x_3,y_4,x_4,y_5,x_5,y_6,x_6,y_7,x_7,y_8,x_8,y_9,x_9,y_10,x_10,y_11,x_11,y_12,x_12,y_13,x_13,y_14,x_14,y_15,x_15,y_16,x_16,y_17,x_17,y_18,x_18,y_19,x_19,y_20,x_20,y_21,x_21,y_22,x_22,y_23,x_23,y_24,x_24,y_25,x_25,y_26,x_26,y_27,x_27,y_28,x_28,y_29,x_29,y_30,x_30,y_31,x_31,y_32,x_32,y_33,x_33,y_34,x_34,y_35,x_35,y_36,x_36,y_37,x_37,y_38,x_38,y_39,x_39,y_40,x_40,y_41,x_41,y_42,x_42,y_43,x_43,y_44,x_44,y_45,x_45,y_46,x_46,y_47,x_47,y_48,x_48,y_49,x_49,y_50,x_50,y_51,x_51,y_52,x_52,y_53,x_53,y_54,x_54,y_55,x_55,y_56,x_56,y_57,x_57,y_58,x_58,y_59,x_59,y_60,x_60,y_61,x_61,y_62,x_62,y_63,x_63,y_64,x_64,y_65,x_65,y_66,x_66,y_67,x_67,y_68,x_68,y_69,x_69,y_70,x_70,y_71,x_71,y_72,x_72,y_73,x_73,y_74,x_74,y_75,x_75,y_76,x_76,y_77,x_77,y_78,x_78,y_79,x_79,y_80,x_80,y_81,x_81,y_82,x_82,y_83,x_83,y_84,x_84,y_85,x_85,y_86,x_86,y_87,x_87,y_88,x_88,y_89,x_89,y_90,x_90,y_91,x_91,y_92,x_92,y_93,x_93,y_94,x_94,y_95,x_95,y_96,x_96,y_97,x_97,y_98,x_98,y_99,x_99
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,37,6,36,6,35,6,34,6,33,6,32,6,31,6,30,6,29,6,29,5,28,5,27,5,26,5,25,5,24,5,23,5,23,4,22,4,21,4,20,4,19,4,18,4,18,3,17,3,16,3,16,2,15,2,15,1,14,1,14,2,14,3,14,4,14,5,13,5,13,6,13,7,13,8,13,9,13,10,13,11,13,12,13,13,13,14,12,14,12,15,12,16,12,17,12,18,12,19,12,20,12,21,12,22,11,22,10,22,9,22,8,22,7,22,7,23,7,24,6,24,5,24,5,25,5,26,4,26,4,27,4,28,4,29,3,29,3,30,3,31,2,31,2,32,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,37,6,36,6,35,6,35,7,35,8,34,8,33,8,33,9,33,10,33,11,33,12,33,13,33,14,33,15,33,16,33,17,33,18,33,19,33,20,33,21,33,22,33,23,33,24,33,25,32,25,32,26,31,26,31,27,31,28,31,29,31,30,31,31,31,32,30,32,30,33,30,34,30,35,30,36,30,37,30,38,30,37,29,37,28,37,27,37,27,36,26,36,25,36,24,36,24,35,23,35,22,35,21,35,20,35,19,35,18,35,17,35,16,35,15,35,14,35,13,35,12,35,12,34,11,34,10,34,9,34,8,34,7,34,6,34,5,34,5,33,5,32,4,32,3,32,2,32,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,37,6,36,6,35,6,35,7,35,8,34,8,34,9,33,9,33,10,33,11,32,11,32,12,32,13,32,14,32,15,32,16,32,17,32,18,31,18,31,19,31,20,31,21,31,22,31,23,31,24,31,25,31,26,31,27,31,28,30,28,29,28,28,28,27,28,26,28,25,28,24,28,23,28,22,28,21,28,20,28,20,29,19,29,19,30,18,30,17,30,16,30,15,30,14,30,13,30,12,30,11,30,10,30,10,31,9,31,8,31,7,31,6,31,5,31,4,31,3,31,2,31,1,31,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,37,6,36,6,35,6,34,6,33,6,32,6,31,6,30,6,29,6,28,6,27,6,26,6,25,6,24,6,23,6,22,6,21,6,20,6,19,6,19,7,18,7,17,7,17,8,16,8,15,8,15,9,14,9,13,9,12,9,11,9,10,9,9,9,9,10,9,11,9,12,9,13,9,14,8,14,8,15,8,16,8,17,7,17,7,18,7,19,7,20,7,21,7,22,6,22,5,22,5,23,4,23,4,24,4,25,4,26,4,27,4,28,3,28,2,28,2,29,2,30,2,31,1,31,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,37,6,36,6,35,6,34,6,33,6,33,7,33,8,32,8,31,8,30,8,29,8,28,8,28,9,27,9,27,10,27,11,26,11,25,11,24,11,23,11,23,12,22,12,22,13,21,13,21,14,21,15,20,15,20,16,20,17,20,18,20,19,20,20,19,20,19,21,19,22,18,22,17,22,16,22,15,22,15,23,15,24,14,24,14,25,13,25,13,26,13,27,12,27,12,28,11,28,11,29,11,30,11,31,11,32,10,32,9,32,8,32,7,32,6,32,5,32,4,32,3,32,2,32,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,38,5,37,5,36,5,35,5,34,5,33,5,32,5,31,5,30,5,30,4,29,4,29,3,29,2,29,1,28,1,28,2,27,2,27,3,27,4,27,5,27,6,27,7,27,8,26,8,26,9,26,10,25,10,25,11,25,12,24,12,24,13,23,13,23,14,22,14,22,15,22,16,22,17,22,18,21,18,21,19,20,19,20,20,20,21,20,22,19,22,18,22,18,23,18,24,17,24,16,24,16,25,16,26,15,26,14,26,14,27,14,28,13,28,12,28,11,28,10,28,9,28,9,29,8,29,8,30,7,30,7,31,7,32,6,32,5,32,4,32,3,32,2,32,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,38,7,37,7,37,8,37,9,36,9,36,10,35,10,34,10,34,11,34,12,34,13,33,13,33,14,32,14,31,14,30,14,30,15,30,16,29,16,29,17,29,18,28,18,27,18,27,19,27,20,26,20,25,20,25,21,24,21,24,22,24,23,24,24,24,25,23,25,22,25,21,25,21,26,21,27,21,28,21,29,20,29,19,29,19,30,19,31,19,32,18,32,17,32,16,32,15,32,14,32,13,32,12,32,11,32,10,32,9,32,8,32,7,32,6,32,5,32,4,32,3,32,2,32,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,37,6,36,6,35,6,35,5,34,5,33,5,32,5,31,5,30,5,30,4,29,4,28,4,27,4,27,3,26,3,26,2,26,3,25,3,25,4,25,5,25,6,25,7,24,7,24,8,24,9,24,10,23,10,23,11,23,12,23,13,23,14,22,14,22,15,22,16,21,16,20,16,19,16,19,17,19,18,19,19,19,20,19,21,19,22,19,23,19,24,19,25,19,26,19,27,19,28,18,28,17,28,16,28,16,29,15,29,14,29,13,29,13,30,12,30,11,30,10,30,9,30,8,30,7,30,7,31,6,31,5,31,5,32,4,32,3,32,2,32,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,37,6,36,6,35,6,34,6,34,5,33,5,32,5,31,5,30,5,29,5,28,5,27,5,27,4,26,4,26,3,25,3,24,3,23,3,22,3,22,2,22,1,21,1,20,1,20,2,20,3,20,4,20,5,20,6,19,6,19,7,19,8,19,9,19,10,19,11,19,12,18,12,17,12,16,12,15,12,14,12,14,13,14,14,14,15,14,16,14,17,13,17,13,18,12,18,12,19,12,20,12,21,12,22,11,22,10,22,9,22,9,23,9,24,9,25,9,26,9,27,9,28,9,29,9,30,8,30,7,30,6,30,5,30,4,30,4,31,4,32,3,32,2,32,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,38,7,37,7,36,7,35,7,34,7,33,7,32,7,31,7,30,7,30,8,29,8,29,9,29,10,28,10,27,10,27,11,27,12,27,13,26,13,25,13,24,13,24,14,24,15,24,16,23,16,23,17,23,18,22,18,22,19,22,20,22,21,22,22,21,22,21,23,21,24,20,24,19,24,18,24,18,25,17,25,17,26,16,26,15,26,15,27,15,28,14,28,13,28,13,29,12,29,12,30,11,30,10,30,10,31,10,32,9,32,8,32,7,32,6,32,5,32,4,32,3,32,2,32,1,32,0,32
39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,39,6,38,6,37,6,36,6,35,6,34,6,33,6,32,6,31,6,31,7,30,7,30,8,30,9,30,10,29,10,28,10,28,11,28,12,28,13,28,14,27,14,27,15,26,15,25,15,25,16,24,16,24,17,24,18,24,19,23,19,22,19,22,20,21,20,21,21,20,21,19,21,19,22,19,23,18,23,17,23,16,23,16,24,15,24,15,25,14,25,14,26,13,26,12,26,11,26,10,26,9,26,8,26,7,26,6,26,6,27,6,28,6,29,6,30,5,30,4,30,4,31,3,31,3,32,2,32,1,32,0,32
